TITLE,sample 6
1390.2000,0.0215938
1390.1000,0.0193388
1390.0000,0.0271751
1389.9000,0.0201091
1389.8000,0.0191298
1389.7000,0.0194156
1389.6000,0.019499
1389.5000,0.0249228
1389.4000,0.0240461
1389.3000,0.0257509
1389.2000,0.0265045
1389.1000,0.0328702
1389.0000,0.03778
1388.9000,0.04027
1388.8000,0.0362623
1388.7000,0.0393959
1388.6000,0.0429829
1388.5000,0.0415075
1388.4000,0.0400696
1388.3000,0.0376677
1388.2000,0.0407409
1388.1000,0.0492729
1388.0000,0.0567764
1387.9000,0.0665658
1387.8000,0.0630439
1387.7000,0.061603
1387.6000,0.0661625
1387.5000,0.066324
1387.4000,0.0658709
1387.3000,0.0636473
1387.2000,0.0705541
1387.1000,0.0741531
1387.0000,0.0748726
1386.9000,0.0760539
1386.8000,0.0708533
1386.7000,0.0718051
1386.6000,0.0760964
1386.5000,0.0735272
1386.4000,0.074385
1386.3000,0.0761623
1386.2000,0.0691489
1386.1000,0.0687343
1386.0000,0.0719404
1385.9000,0.0771666
1385.8000,0.0864391
1385.7000,0.0908682
1385.6000,0.0958709
1385.5000,0.0967295
1385.4000,0.0945872
1385.3000,0.0947401
1385.2000,0.0974298
1385.1000,0.10713
1385.0000,0.104403
1384.9000,0.106969
1384.8000,0.101742
1384.7000,0.106782
1384.6000,0.113872
1384.5000,0.120086
1384.4000,0.121894
1384.3000,0.123962
1384.2000,0.13584
1384.1000,0.138123
1384.0000,0.139597
1383.9000,0.152317
1383.8000,0.161044
1383.7000,0.164087
1383.6000,0.170675
1383.5000,0.178064
1383.4000,0.187094
1383.3000,0.198608
1383.2000,0.206459
1383.1000,0.209557
1383.0000,0.226159
1382.9000,0.236215
1382.8000,0.23575
1382.7000,0.238698
1382.6000,0.235532
1382.5000,0.236877
1382.4000,0.243046
1382.3000,0.257474
1382.2000,0.264635
1382.1000,0.267086
1382.0000,0.282664
1381.9000,0.283021
1381.8000,0.289418
1381.7000,0.289908
1381.6000,0.301346
1381.5000,0.308761
1381.4000,0.316837
1381.3000,0.327824
1381.2000,0.339165
1381.1000,0.353558
1381.0000,0.359344
1380.9000,0.373782
1380.8000,0.380986
1380.7000,0.393779
1380.6000,0.396488
1380.5000,0.415785
1380.4000,0.429035
1380.3000,0.438228
1380.2000,0.444938
1380.1000,0.451476
1380.0000,0.464348
1379.9000,0.477425
1379.8000,0.485257
1379.7000,0.489963
1379.6000,0.509251
1379.5000,0.523628
1379.4000,0.538817
1379.3000,0.548959
1379.2000,0.567999
1379.1000,0.574484
1379.0000,0.585781
1378.9000,0.606481
1378.8000,0.614569
1378.7000,0.625933
1378.6000,0.644658
1378.5000,0.655272
1378.4000,0.667196
1378.3000,0.675896
1378.2000,0.686764
1378.1000,0.699086
1378.0000,0.706936
1377.9000,0.712784
1377.8000,0.72015
1377.7000,0.73491
1377.6000,0.74958
1377.5000,0.759629
1377.4000,0.775432
1377.3000,0.783286
1377.2000,0.793647
1377.1000,0.807924
1377.0000,0.819748
1376.9000,0.831786
1376.8000,0.842116
1376.7000,0.853522
1376.6000,0.870152
1376.5000,0.885849
1376.4000,0.900988
1376.3000,0.911979
1376.2000,0.928232
1376.1000,0.945269
1376.0000,0.949378
1375.9000,0.962352
1375.8000,0.974066
1375.7000,0.982421
1375.6000,0.988454
1375.5000,1.00862
1375.4000,1.01514
1375.3000,1.03918
1375.2000,1.04745
1375.1000,1.06413
1375.0000,1.08119
1374.9000,1.09769
1374.8000,1.11471
1374.7000,1.13135
1374.6000,1.14746
1374.5000,1.15432
1374.4000,1.1672
1374.3000,1.18131
1374.2000,1.19863
1374.1000,1.20665
1374.0000,1.2303
1373.9000,1.24984
1373.8000,1.26086
1373.7000,1.28038
1373.6000,1.29197
1373.5000,1.30853
1373.4000,1.31859
1373.3000,1.33546
1373.2000,1.35133
1373.1000,1.37248
1373.0000,1.38172
1372.9000,1.39657
1372.8000,1.41199
1372.7000,1.43511
1372.6000,1.46006
1372.5000,1.47169
1372.4000,1.50062
1372.3000,1.51172
1372.2000,1.52961
1372.1000,1.53922
1372.0000,1.55587
1371.9000,1.5694
1371.8000,1.58192
1371.7000,1.5922
1371.6000,1.60743
1371.5000,1.62022
1371.4000,1.63893
1371.3000,1.66208
1371.2000,1.6803
1371.1000,1.69348
1371.0000,1.71208
1370.9000,1.73196
1370.8000,1.74049
1370.7000,1.74979
1370.6000,1.76869
1370.5000,1.78336
1370.4000,1.80057
1370.3000,1.82129
1370.2000,1.83809
1370.1000,1.85279
1370.0000,1.86546
1369.9000,1.87338
1369.8000,1.89563
1369.7000,1.91391
1369.6000,1.92838
1369.5000,1.93873
1369.4000,1.95587
1369.3000,1.97394
1369.2000,1.98611
1369.1000,2.00655
1369.0000,2.02036
1368.9000,2.04277
1368.8000,2.06514
1368.7000,2.08465
1368.6000,2.11104
1368.5000,2.13623
1368.4000,2.15156
1368.3000,2.17422
1368.2000,2.1822
1368.1000,2.19084
1368.0000,2.2054
1367.9000,2.22482
1367.8000,2.23457
1367.7000,2.2498
1367.6000,2.26638
1367.5000,2.27834
1367.4000,2.29607
1367.3000,2.31448
1367.2000,2.33361
1367.1000,2.34641
1367.0000,2.36267
1366.9000,2.38137
1366.8000,2.3972
1366.7000,2.4171
1366.6000,2.43209
1366.5000,2.44683
1366.4000,2.4644
1366.3000,2.48091
1366.2000,2.49668
1366.1000,2.52411
1366.0000,2.5399
1365.9000,2.55612
1365.8000,2.57438
1365.7000,2.59084
1365.6000,2.60942
1365.5000,2.6241
1365.4000,2.63496
1365.3000,2.64234
1365.2000,2.66243
1365.1000,2.67833
1365.0000,2.70037
1364.9000,2.72165
1364.8000,2.73472
1364.7000,2.74307
1364.6000,2.75391
1364.5000,2.77137
1364.4000,2.78597
1364.3000,2.80967
1364.2000,2.82428
1364.1000,2.83472
1364.0000,2.84504
1363.9000,2.86159
1363.8000,2.87375
1363.7000,2.87991
1363.6000,2.89906
1363.5000,2.91424
1363.4000,2.93258
1363.3000,2.93998
1363.2000,2.96229
1363.1000,2.97882
1363.0000,2.99118
1362.9000,2.99902
1362.8000,3.0166
1362.7000,3.02818
1362.6000,3.04683
1362.5000,3.05577
1362.4000,3.06807
1362.3000,3.08977
1362.2000,3.10646
1362.1000,3.12225
1362.0000,3.13285
1361.9000,3.1458
1361.8000,3.15569
1361.7000,3.16545
1361.6000,3.18859
1361.5000,3.20987
1361.4000,3.23027
1361.3000,3.25094
1361.2000,3.26671
1361.1000,3.2819
1361.0000,3.29508
1360.9000,3.30756
1360.8000,3.32152
1360.7000,3.33296
1360.6000,3.34869
1360.5000,3.3717
1360.4000,3.37776
1360.3000,3.39542
1360.2000,3.40478
1360.1000,3.42661
1360.0000,3.44068
1359.9000,3.45591
1359.8000,3.46695
1359.7000,3.47794
1359.6000,3.49027
1359.5000,3.51244
1359.4000,3.53229
1359.3000,3.5456
1359.2000,3.56047
1359.1000,3.56986
1359.0000,3.58023
1358.9000,3.60165
1358.8000,3.61868
1358.7000,3.63165
1358.6000,3.65054
1358.5000,3.67292
1358.4000,3.68236
1358.3000,3.69387
1358.2000,3.71129
1358.1000,3.7235
1358.0000,3.73896
1357.9000,3.75159
1357.8000,3.7678
1357.7000,3.78358
1357.6000,3.79989
1357.5000,3.81349
1357.4000,3.83602
1357.3000,3.84967
1357.2000,3.87455
1357.1000,3.88982
1357.0000,3.90823
1356.9000,3.92125
1356.8000,3.93328
1356.7000,3.94812
1356.6000,3.9634
1356.5000,3.98404
1356.4000,3.99758
1356.3000,4.0126
1356.2000,4.01854
1356.1000,4.04028
1356.0000,4.05497
1355.9000,4.07318
1355.8000,4.09693
1355.7000,4.11028
1355.6000,4.13135
1355.5000,4.14606
1355.4000,4.1636
1355.3000,4.17483
1355.2000,4.18937
1355.1000,4.20604
1355.0000,4.22044
1354.9000,4.23569
1354.8000,4.24857
1354.7000,4.26483
1354.6000,4.27835
1354.5000,4.30455
1354.4000,4.32241
1354.3000,4.34113
1354.2000,4.35318
1354.1000,4.36767
1354.0000,4.38367
1353.9000,4.39551
1353.8000,4.40797
1353.7000,4.42869
1353.6000,4.44416
1353.5000,4.46187
1353.4000,4.48244
1353.3000,4.50121
1353.2000,4.51568
1353.1000,4.53075
1353.0000,4.55577
1352.9000,4.57556
1352.8000,4.58747
1352.7000,4.60622
1352.6000,4.62058
1352.5000,4.63746
1352.4000,4.64995
1352.3000,4.67575
1352.2000,4.69704
1352.1000,4.71573
1352.0000,4.7402
1351.9000,4.76444
1351.8000,4.78942
1351.7000,4.80768
1351.6000,4.8271
1351.5000,4.84273
1351.4000,4.86108
1351.3000,4.8731
1351.2000,4.89507
1351.1000,4.91632
1351.0000,4.94259
1350.9000,4.95954
1350.8000,4.9799
1350.7000,5.00042
1350.6000,5.02579
1350.5000,5.04566
1350.4000,5.06546
1350.3000,5.08806
1350.2000,5.10934
1350.1000,5.12726
1350.0000,5.15477
1349.9000,5.18097
1349.8000,5.20165
1349.7000,5.22115
1349.6000,5.24749
1349.5000,5.26611
1349.4000,5.28681
1349.3000,5.3084
1349.2000,5.3307
1349.1000,5.35243
1349.0000,5.37604
1348.9000,5.40012
1348.8000,5.41934
1348.7000,5.4368
1348.6000,5.45766
1348.5000,5.47732
1348.4000,5.50174
1348.3000,5.52866
1348.2000,5.55318
1348.1000,5.5805
1348.0000,5.60684
1347.9000,5.63221
1347.8000,5.65243
1347.7000,5.67691
1347.6000,5.69383
1347.5000,5.72587
1347.4000,5.75145
1347.3000,5.77454
1347.2000,5.79862
1347.1000,5.82089
1347.0000,5.83902
1346.9000,5.86829
1346.8000,5.89424
1346.7000,5.91733
1346.6000,5.94201
1346.5000,5.96827
1346.4000,5.99116
1346.3000,6.02034
1346.2000,6.04616
1346.1000,6.07458
1346.0000,6.09679
1345.9000,6.11848
1345.8000,6.13749
1345.7000,6.16677
1345.6000,6.19442
1345.5000,6.21898
1345.4000,6.23972
1345.3000,6.27405
1345.2000,6.30691
1345.1000,6.33042
1345.0000,6.36032
1344.9000,6.38755
1344.8000,6.41149
1344.7000,6.43923
1344.6000,6.46264
1344.5000,6.49108
1344.4000,6.52359
1344.3000,6.54435
1344.2000,6.56494
1344.1000,6.59332
1344.0000,6.62363
1343.9000,6.65461
1343.8000,6.69167
1343.7000,6.72182
1343.6000,6.75019
1343.5000,6.77731
1343.4000,6.80493
1343.3000,6.83319
1343.2000,6.86339
1343.1000,6.89074
1343.0000,6.92262
1342.9000,6.95527
1342.8000,6.99402
1342.7000,7.02551
1342.6000,7.06352
1342.5000,7.09283
1342.4000,7.12711
1342.3000,7.16104
1342.2000,7.19718
1342.1000,7.22567
1342.0000,7.25624
1341.9000,7.29872
1341.8000,7.33452
1341.7000,7.37163
1341.6000,7.40927
1341.5000,7.44249
1341.4000,7.48001
1341.3000,7.52065
1341.2000,7.55433
1341.1000,7.59191
1341.0000,7.63402
1340.9000,7.67022
1340.8000,7.70707
1340.7000,7.74246
1340.6000,7.77606
1340.5000,7.80786
1340.4000,7.84296
1340.3000,7.87996
1340.2000,7.91655
1340.1000,7.95153
1340.0000,7.98509
1339.9000,8.02343
1339.8000,8.06084
1339.7000,8.09399
1339.6000,8.12559
1339.5000,8.16665
1339.4000,8.20739
1339.3000,8.24329
1339.2000,8.27878
1339.1000,8.31916
1339.0000,8.35562
1338.9000,8.39388
1338.8000,8.42891
1338.7000,8.45915
1338.6000,8.49443
1338.5000,8.52478
1338.4000,8.56051
1338.3000,8.60024
1338.2000,8.6427
1338.1000,8.67771
1338.0000,8.71944
1337.9000,8.75801
1337.8000,8.79866
1337.7000,8.83922
1337.6000,8.87892
1337.5000,8.9162
1337.4000,8.95458
1337.3000,8.9944
1337.2000,9.03689
1337.1000,9.07774
1337.0000,9.1217
1336.9000,9.16918
1336.8000,9.22411
1336.7000,9.26524
1336.6000,9.30616
1336.5000,9.35064
1336.4000,9.40124
1336.3000,9.44314
1336.2000,9.48207
1336.1000,9.52495
1336.0000,9.56565
1335.9000,9.60807
1335.8000,9.6528
1335.7000,9.70301
1335.6000,9.74841
1335.5000,9.79808
1335.4000,9.84622
1335.3000,9.89786
1335.2000,9.94538
1335.1000,9.99198
1335.0000,10.0351
1334.9000,10.0862
1334.8000,10.1273
1334.7000,10.174
1334.6000,10.2188
1334.5000,10.2643
1334.4000,10.3158
1334.3000,10.363
1334.2000,10.4144
1334.1000,10.4606
1334.0000,10.5077
1333.9000,10.5564
1333.8000,10.5994
1333.7000,10.6427
1333.6000,10.6879
1333.5000,10.7337
1333.4000,10.7849
1333.3000,10.8357
1333.2000,10.8837
1333.1000,10.9376
1333.0000,10.9837
1332.9000,11.0315
1332.8000,11.0829
1332.7000,11.1312
1332.6000,11.189
1332.5000,11.2351
1332.4000,11.2861
1332.3000,11.3332
1332.2000,11.3884
1332.1000,11.4352
1332.0000,11.4826
1331.9000,11.5284
1331.8000,11.5828
1331.7000,11.6289
1331.6000,11.6853
1331.5000,11.739
1331.4000,11.7884
1331.3000,11.8413
1331.2000,11.8889
1331.1000,11.9408
1331.0000,11.9903
1330.9000,12.0452
1330.8000,12.096
1330.7000,12.1456
1330.6000,12.2015
1330.5000,12.2557
1330.4000,12.3036
1330.3000,12.3563
1330.2000,12.4133
1330.1000,12.467
1330.0000,12.5195
1329.9000,12.566
1329.8000,12.6244
1329.7000,12.6817
1329.6000,12.7351
1329.5000,12.7869
1329.4000,12.8301
1329.3000,12.8899
1329.2000,12.9445
1329.1000,13.0038
1329.0000,13.0532
1328.9000,13.1098
1328.8000,13.1686
1328.7000,13.2262
1328.6000,13.2777
1328.5000,13.3346
1328.4000,13.3889
1328.3000,13.4443
1328.2000,13.506
1328.1000,13.5643
1328.0000,13.6205
1327.9000,13.6789
1327.8000,13.7343
1327.7000,13.7923
1327.6000,13.8514
1327.5000,13.9093
1327.4000,13.9612
1327.3000,14.0179
1327.2000,14.0754
1327.1000,14.1364
1327.0000,14.1909
1326.9000,14.2464
1326.8000,14.3035
1326.7000,14.3696
1326.6000,14.4268
1326.5000,14.4861
1326.4000,14.548
1326.3000,14.6132
1326.2000,14.6787
1326.1000,14.735
1326.0000,14.7964
1325.9000,14.8489
1325.8000,14.9097
1325.7000,14.9691
1325.6000,15.0277
1325.5000,15.0906
1325.4000,15.1504
1325.3000,15.2122
1325.2000,15.2754
1325.1000,15.3372
1325.0000,15.3927
1324.9000,15.4529
1324.8000,15.5145
1324.7000,15.5754
1324.6000,15.6407
1324.5000,15.7016
1324.4000,15.765
1324.3000,15.8275
1324.2000,15.8966
1324.1000,15.9581
1324.0000,16.0212
1323.9000,16.084
1323.8000,16.1463
1323.7000,16.2089
1323.6000,16.2744
1323.5000,16.3291
1323.4000,16.389
1323.3000,16.4483
1323.2000,16.5121
1323.1000,16.5758
1323.0000,16.6356
1322.9000,16.6953
1322.8000,16.7535
1322.7000,16.8195
1322.6000,16.8768
1322.5000,16.9416
1322.4000,17.0046
1322.3000,17.0681
1322.2000,17.1346
1322.1000,17.1957
1322.0000,17.2524
1321.9000,17.3147
1321.8000,17.3777
1321.7000,17.4379
1321.6000,17.5025
1321.5000,17.5667
1321.4000,17.6296
1321.3000,17.6961
1321.2000,17.7584
1321.1000,17.8211
1321.0000,17.8826
1320.9000,17.9468
1320.8000,18.0084
1320.7000,18.0699
1320.6000,18.134
1320.5000,18.197
1320.4000,18.2573
1320.3000,18.3214
1320.2000,18.3872
1320.1000,18.454
1320.0000,18.5131
1319.9000,18.5702
1319.8000,18.6349
1319.7000,18.6961
1319.6000,18.7643
1319.5000,18.8296
1319.4000,18.8975
1319.3000,18.9617
1319.2000,19.0249
1319.1000,19.0857
1319.0000,19.1465
1318.9000,19.2131
1318.8000,19.2784
1318.7000,19.341
1318.6000,19.4073
1318.5000,19.4724
1318.4000,19.5362
1318.3000,19.598
1318.2000,19.6592
1318.1000,19.7218
1318.0000,19.78
1317.9000,19.8435
1317.8000,19.91
1317.7000,19.9726
1317.6000,20.0377
1317.5000,20.104
1317.4000,20.1667
1317.3000,20.2326
1317.2000,20.2921
1317.1000,20.3527
1317.0000,20.4174
1316.9000,20.4802
1316.8000,20.5467
1316.7000,20.6167
1316.6000,20.68
1316.5000,20.7442
1316.4000,20.8015
1316.3000,20.8622
1316.2000,20.9286
1316.1000,20.991
1316.0000,21.0529
1315.9000,21.1144
1315.8000,21.1821
1315.7000,21.2449
1315.6000,21.3091
1315.5000,21.3678
1315.4000,21.432
1315.3000,21.4931
1315.2000,21.5528
1315.1000,21.6177
1315.0000,21.6852
1314.9000,21.7452
1314.8000,21.8151
1314.7000,21.8764
1314.6000,21.9393
1314.5000,22.0025
1314.4000,22.0675
1314.3000,22.126
1314.2000,22.1867
1314.1000,22.2442
1314.0000,22.3116
1313.9000,22.378
1313.8000,22.4404
1313.7000,22.4989
1313.6000,22.5591
1313.5000,22.6186
1313.4000,22.677
1313.3000,22.7429
1313.2000,22.8115
1313.1000,22.8732
1313.0000,22.9268
1312.9000,22.9878
1312.8000,23.0553
1312.7000,23.1176
1312.6000,23.175
1312.5000,23.2375
1312.4000,23.2942
1312.3000,23.3574
1312.2000,23.4158
1312.1000,23.4784
1312.0000,23.5408
1311.9000,23.6038
1311.8000,23.6606
1311.7000,23.7218
1311.6000,23.7803
1311.5000,23.8419
1311.4000,23.9007
1311.3000,23.9606
1311.2000,24.0214
1311.1000,24.0843
1311.0000,24.1458
1310.9000,24.2096
1310.8000,24.2671
1310.7000,24.3264
1310.6000,24.3819
1310.5000,24.4471
1310.4000,24.5111
1310.3000,24.569
1310.2000,24.6341
1310.1000,24.6914
1310.0000,24.7486
1309.9000,24.8075
1309.8000,24.8689
1309.7000,24.9315
1309.6000,24.9842
1309.5000,25.0443
1309.4000,25.1025
1309.3000,25.1564
1309.2000,25.2228
1309.1000,25.2833
1309.0000,25.345
1308.9000,25.4016
1308.8000,25.4603
1308.7000,25.517
1308.6000,25.5763
1308.5000,25.633
1308.4000,25.6911
1308.3000,25.7501
1308.2000,25.812
1308.1000,25.8719
1308.0000,25.9304
1307.9000,25.99
1307.8000,26.0436
1307.7000,26.1021
1307.6000,26.1553
1307.5000,26.2141
1307.4000,26.276
1307.3000,26.3329
1307.2000,26.3842
1307.1000,26.4407
1307.0000,26.4911
1306.9000,26.5454
1306.8000,26.6054
1306.7000,26.6665
1306.6000,26.7257
1306.5000,26.7754
1306.4000,26.8311
1306.3000,26.8814
1306.2000,26.9376
1306.1000,26.9949
1306.0000,27.0464
1305.9000,27.1007
1305.8000,27.1517
1305.7000,27.2064
1305.6000,27.2572
1305.5000,27.3114
1305.4000,27.3644
1305.3000,27.4203
1305.2000,27.4754
1305.1000,27.5288
1305.0000,27.5761
1304.9000,27.6265
1304.8000,27.6816
1304.7000,27.7325
1304.6000,27.7866
1304.5000,27.8346
1304.4000,27.8903
1304.3000,27.9412
1304.2000,27.9911
1304.1000,28.041
1304.0000,28.0911
1303.9000,28.1425
1303.8000,28.1995
1303.7000,28.2544
1303.6000,28.3046
1303.5000,28.3554
1303.4000,28.4086
1303.3000,28.4633
1303.2000,28.517
1303.1000,28.5722
1303.0000,28.6218
1302.9000,28.6709
1302.8000,28.7257
1302.7000,28.7762
1302.6000,28.8248
1302.5000,28.8786
1302.4000,28.9329
1302.3000,28.9815
1302.2000,29.0312
1302.1000,29.0776
1302.0000,29.1251
1301.9000,29.1764
1301.8000,29.2264
1301.7000,29.2751
1301.6000,29.3173
1301.5000,29.3689
1301.4000,29.4162
1301.3000,29.4622
1301.2000,29.5168
1301.1000,29.5645
1301.0000,29.6133
1300.9000,29.6608
1300.8000,29.7137
1300.7000,29.7629
1300.6000,29.8071
1300.5000,29.8551
1300.4000,29.9005
1300.3000,29.9405
1300.2000,29.9865
1300.1000,30.0332
1300.0000,30.0785
1299.9000,30.1233
1299.8000,30.1741
1299.7000,30.2183
1299.6000,30.2621
1299.5000,30.3099
1299.4000,30.3607
1299.3000,30.4029
1299.2000,30.4483
1299.1000,30.4952
1299.0000,30.54
1298.9000,30.5894
1298.8000,30.633
1298.7000,30.6731
1298.6000,30.7196
1298.5000,30.7676
1298.4000,30.8152
1298.3000,30.8568
1298.2000,30.9049
1298.1000,30.9514
1298.0000,30.989
1297.9000,31.0341
1297.8000,31.0763
1297.7000,31.1207
1297.6000,31.168
1297.5000,31.2109
1297.4000,31.2534
1297.3000,31.2928
1297.2000,31.3352
1297.1000,31.3811
1297.0000,31.4269
1296.9000,31.4717
1296.8000,31.5082
1296.7000,31.5533
1296.6000,31.5912
1296.5000,31.6409
1296.4000,31.6819
1296.3000,31.7171
1296.2000,31.7555
1296.1000,31.7957
1296.0000,31.8348
1295.9000,31.8761
1295.8000,31.9201
1295.7000,31.9582
1295.6000,31.9993
1295.5000,32.0394
1295.4000,32.0763
1295.3000,32.1165
1295.2000,32.1557
1295.1000,32.2
1295.0000,32.235
1294.9000,32.2767
1294.8000,32.3157
1294.7000,32.355
1294.6000,32.3953
1294.5000,32.4314
1294.4000,32.4619
1294.3000,32.5039
1294.2000,32.5478
1294.1000,32.5886
1294.0000,32.6249
1293.9000,32.6664
1293.8000,32.6984
1293.7000,32.7312
1293.6000,32.7766
1293.5000,32.8136
1293.4000,32.8486
1293.3000,32.8815
1293.2000,32.9207
1293.1000,32.963
1293.0000,32.9982
1292.9000,33.0379
1292.8000,33.0803
1292.7000,33.1158
1292.6000,33.1512
1292.5000,33.1858
1292.4000,33.2226
1292.3000,33.2607
1292.2000,33.2955
1292.1000,33.3268
1292.0000,33.3566
1291.9000,33.3878
1291.8000,33.4281
1291.7000,33.4643
1291.6000,33.5
1291.5000,33.5354
1291.4000,33.5698
1291.3000,33.6057
1291.2000,33.6431
1291.1000,33.678
1291.0000,33.7109
1290.9000,33.7399
1290.8000,33.7772
1290.7000,33.809
1290.6000,33.8412
1290.5000,33.875
1290.4000,33.9062
1290.3000,33.9405
1290.2000,33.9759
1290.1000,34.0052
1290.0000,34.0338
1289.9000,34.0651
1289.8000,34.0989
1289.7000,34.1279
1289.6000,34.1548
1289.5000,34.1875
1289.4000,34.215
1289.3000,34.2493
1289.2000,34.2791
1289.1000,34.3108
1289.0000,34.3477
1288.9000,34.3796
1288.8000,34.4153
1288.7000,34.4464
1288.6000,34.4723
1288.5000,34.502
1288.4000,34.5364
1288.3000,34.5693
1288.2000,34.5982
1288.1000,34.6309
1288.0000,34.6593
1287.9000,34.6836
1287.8000,34.706
1287.7000,34.7386
1287.6000,34.7655
1287.5000,34.7948
1287.4000,34.8246
1287.3000,34.8553
1287.2000,34.884
1287.1000,34.915
1287.0000,34.9438
1286.9000,34.9695
1286.8000,34.9969
1286.7000,35.0263
1286.6000,35.0543
1286.5000,35.0802
1286.4000,35.1096
1286.3000,35.1363
1286.2000,35.1637
1286.1000,35.1892
1286.0000,35.2162
1285.9000,35.2433
1285.8000,35.2693
1285.7000,35.2967
1285.6000,35.3217
1285.5000,35.3492
1285.4000,35.3769
1285.3000,35.4
1285.2000,35.4202
1285.1000,35.4407
1285.0000,35.4659
1284.9000,35.4946
1284.8000,35.5183
1284.7000,35.5402
1284.6000,35.5706
1284.5000,35.5976
1284.4000,35.6199
1284.3000,35.6426
1284.2000,35.6672
1284.1000,35.685
1284.0000,35.7066
1283.9000,35.7249
1283.8000,35.7456
1283.7000,35.7719
1283.6000,35.7985
1283.5000,35.8202
1283.4000,35.842
1283.3000,35.8687
1283.2000,35.889
1283.1000,35.9104
1283.0000,35.9324
1282.9000,35.9599
1282.8000,35.9824
1282.7000,36.0053
1282.6000,36.0226
1282.5000,36.0425
1282.4000,36.0605
1282.3000,36.0779
1282.2000,36.1013
1282.1000,36.1244
1282.0000,36.1454
1281.9000,36.1664
1281.8000,36.1873
1281.7000,36.2048
1281.6000,36.2285
1281.5000,36.2536
1281.4000,36.2707
1281.3000,36.2871
1281.2000,36.3047
1281.1000,36.3228
1281.0000,36.3401
1280.9000,36.3599
1280.8000,36.3762
1280.7000,36.3967
1280.6000,36.4148
1280.5000,36.4321
1280.4000,36.4503
1280.3000,36.4666
1280.2000,36.4827
1280.1000,36.5005
1280.0000,36.5198
1279.9000,36.5327
1279.8000,36.5493
1279.7000,36.5617
1279.6000,36.5776
1279.5000,36.5902
1279.4000,36.6057
1279.3000,36.6237
1279.2000,36.645
1279.1000,36.6611
1279.0000,36.6698
1278.9000,36.6828
1278.8000,36.7014
1278.7000,36.7181
1278.6000,36.731
1278.5000,36.7421
1278.4000,36.7547
1278.3000,36.7679
1278.2000,36.7831
1278.1000,36.7982
1278.0000,36.8147
1277.9000,36.827
1277.8000,36.8398
1277.7000,36.8592
1277.6000,36.8748
1277.5000,36.8864
1277.4000,36.9026
1277.3000,36.9178
1277.2000,36.9285
1277.1000,36.9436
1277.0000,36.9565
1276.9000,36.9676
1276.8000,36.9777
1276.7000,36.9933
1276.6000,37.0118
1276.5000,37.0231
1276.4000,37.0361
1276.3000,37.0502
1276.2000,37.0626
1276.1000,37.0726
