TITLE,sample2a
1390.1000,0.0311651
1390.0000,0.0263362
1389.9000,0.0294919
1389.8000,0.0370751
1389.7000,0.0387955
1389.6000,0.0374517
1389.5000,0.0390902
1389.4000,0.042756
1389.3000,0.0406574
1389.2000,0.0436002
1389.1000,0.0465152
1389.0000,0.0517572
1388.9000,0.0544621
1388.8000,0.0524858
1388.7000,0.0555911
1388.6000,0.0511611
1388.5000,0.0512446
1388.4000,0.0543725
1388.3000,0.0634289
1388.2000,0.0680693
1388.1000,0.0689395
1388.0000,0.0757948
1387.9000,0.0819846
1387.8000,0.0792619
1387.7000,0.0818902
1387.6000,0.0842022
1387.5000,0.0830446
1387.4000,0.0874401
1387.3000,0.0968246
1387.2000,0.102088
1387.1000,0.106462
1387.0000,0.102964
1386.9000,0.106392
1386.8000,0.113205
1386.7000,0.114218
1386.6000,0.114609
1386.5000,0.118538
1386.4000,0.113573
1386.3000,0.111809
1386.2000,0.111818
1386.1000,0.124749
1386.0000,0.121818
1385.9000,0.131359
1385.8000,0.132184
1385.7000,0.125513
1385.6000,0.138195
1385.5000,0.13986
1385.4000,0.147968
1385.3000,0.147354
1385.2000,0.149014
1385.1000,0.153802
1385.0000,0.154966
1384.9000,0.159904
1384.8000,0.167266
1384.7000,0.171898
1384.6000,0.177642
1384.5000,0.175693
1384.4000,0.182754
1384.3000,0.189254
1384.2000,0.187286
1384.1000,0.185074
1384.0000,0.186906
1383.9000,0.192465
1383.8000,0.200217
1383.7000,0.205606
1383.6000,0.212883
1383.5000,0.218755
1383.4000,0.224014
1383.3000,0.228415
1383.2000,0.237615
1383.1000,0.24064
1383.0000,0.245875
1382.9000,0.246043
1382.8000,0.264677
1382.7000,0.264057
1382.6000,0.272303
1382.5000,0.282184
1382.4000,0.283858
1382.3000,0.295091
1382.2000,0.302908
1382.1000,0.326814
1382.0000,0.338969
1381.9000,0.340642
1381.8000,0.358734
1381.7000,0.367056
1381.6000,0.377976
1381.5000,0.387121
1381.4000,0.393292
1381.3000,0.405303
1381.2000,0.414983
1381.1000,0.414311
1381.0000,0.428689
1380.9000,0.441055
1380.8000,0.451594
1380.7000,0.459191
1380.6000,0.470733
1380.5000,0.474179
1380.4000,0.479767
1380.3000,0.49231
1380.2000,0.510624
1380.1000,0.516997
1380.0000,0.533702
1379.9000,0.547224
1379.8000,0.558913
1379.7000,0.570985
1379.6000,0.577109
1379.5000,0.598057
1379.4000,0.610822
1379.3000,0.623321
1379.2000,0.634259
1379.1000,0.647405
1379.0000,0.658908
1378.9000,0.66651
1378.8000,0.67106
1378.7000,0.686283
1378.6000,0.69616
1378.5000,0.717208
1378.4000,0.720259
1378.3000,0.728152
1378.2000,0.746486
1378.1000,0.758329
1378.0000,0.769258
1377.9000,0.790592
1377.8000,0.80418
1377.7000,0.817768
1377.6000,0.83625
1377.5000,0.851099
1377.4000,0.865762
1377.3000,0.880475
1377.2000,0.900874
1377.1000,0.914098
1377.0000,0.921934
1376.9000,0.937424
1376.8000,0.948706
1376.7000,0.966752
1376.6000,0.983887
1376.5000,0.998437
1376.4000,1.00966
1376.3000,1.01677
1376.2000,1.03194
1376.1000,1.0457
1376.0000,1.06858
1375.9000,1.08028
1375.8000,1.09465
1375.7000,1.11134
1375.6000,1.13421
1375.5000,1.14517
1375.4000,1.15708
1375.3000,1.17056
1375.2000,1.19192
1375.1000,1.20812
1375.0000,1.22641
1374.9000,1.23921
1374.8000,1.25923
1374.7000,1.27489
1374.6000,1.29217
1374.5000,1.3096
1374.4000,1.32084
1374.3000,1.3363
1374.2000,1.34605
1374.1000,1.36793
1374.0000,1.38365
1373.9000,1.39853
1373.8000,1.41515
1373.7000,1.43822
1373.6000,1.45655
1373.5000,1.47464
1373.4000,1.49344
1373.3000,1.50824
1373.2000,1.52884
1373.1000,1.54615
1373.0000,1.56133
1372.9000,1.58565
1372.8000,1.59872
1372.7000,1.61574
1372.6000,1.63421
1372.5000,1.65312
1372.4000,1.67051
1372.3000,1.68831
1372.2000,1.7086
1372.1000,1.72239
1372.0000,1.73659
1371.9000,1.75684
1371.8000,1.76558
1371.7000,1.78295
1371.6000,1.80501
1371.5000,1.82957
1371.4000,1.84202
1371.3000,1.86464
1371.2000,1.88386
1371.1000,1.90054
1371.0000,1.92632
1370.9000,1.9413
1370.8000,1.96095
1370.7000,1.98711
1370.6000,2.00625
1370.5000,2.02075
1370.4000,2.04097
1370.3000,2.05859
1370.2000,2.0694
1370.1000,2.09318
1370.0000,2.10517
1369.9000,2.12541
1369.8000,2.14587
1369.7000,2.16105
1369.6000,2.17843
1369.5000,2.20079
1369.4000,2.21767
1369.3000,2.23016
1369.2000,2.25231
1369.1000,2.27279
1369.0000,2.29255
1368.9000,2.3058
1368.8000,2.32952
1368.7000,2.3469
1368.6000,2.36914
1368.5000,2.39261
1368.4000,2.40347
1368.3000,2.42089
1368.2000,2.4441
1368.1000,2.45519
1368.0000,2.46768
1367.9000,2.49026
1367.8000,2.50244
1367.7000,2.52576
1367.6000,2.5448
1367.5000,2.55513
1367.4000,2.56927
1367.3000,2.58253
1367.2000,2.59797
1367.1000,2.61524
1367.0000,2.63763
1366.9000,2.64749
1366.8000,2.66635
1366.7000,2.67664
1366.6000,2.69607
1366.5000,2.71327
1366.4000,2.73236
1366.3000,2.74637
1366.2000,2.76543
1366.1000,2.78547
1366.0000,2.80306
1365.9000,2.82537
1365.8000,2.83402
1365.7000,2.85775
1365.6000,2.86559
1365.5000,2.886
1365.4000,2.90099
1365.3000,2.92104
1365.2000,2.9401
1365.1000,2.94921
1365.0000,2.97029
1364.9000,2.98853
1364.8000,3.00698
1364.7000,3.02316
1364.6000,3.04467
1364.5000,3.0541
1364.4000,3.0626
1364.3000,3.08216
1364.2000,3.10088
1364.1000,3.12469
1364.0000,3.13954
1363.9000,3.15822
1363.8000,3.17653
1363.7000,3.1916
1363.6000,3.2131
1363.5000,3.23316
1363.4000,3.24826
1363.3000,3.2682
1363.2000,3.28366
1363.1000,3.30286
1363.0000,3.32994
1362.9000,3.34706
1362.8000,3.36239
1362.7000,3.37569
1362.6000,3.39935
1362.5000,3.41897
1362.4000,3.44632
1362.3000,3.46264
1362.2000,3.4851
1362.1000,3.50173
1362.0000,3.52109
1361.9000,3.53542
1361.8000,3.54495
1361.7000,3.56546
1361.6000,3.58962
1361.5000,3.60509
1361.4000,3.6184
1361.3000,3.63974
1361.2000,3.65229
1361.1000,3.66846
1361.0000,3.68093
1360.9000,3.69361
1360.8000,3.71031
1360.7000,3.72177
1360.6000,3.73833
1360.5000,3.76035
1360.4000,3.7727
1360.3000,3.79364
1360.2000,3.80784
1360.1000,3.81454
1360.0000,3.82777
1359.9000,3.8436
1359.8000,3.85541
1359.7000,3.86971
1359.6000,3.88447
1359.5000,3.90275
1359.4000,3.9089
1359.3000,3.92131
1359.2000,3.93491
1359.1000,3.95201
1359.0000,3.9679
1358.9000,3.98157
1358.8000,3.99983
1358.7000,4.02165
1358.6000,4.03987
1358.5000,4.05649
1358.4000,4.07131
1358.3000,4.08945
1358.2000,4.10728
1358.1000,4.12596
1358.0000,4.15276
1357.9000,4.16624
1357.8000,4.18959
1357.7000,4.20331
1357.6000,4.22627
1357.5000,4.24608
1357.4000,4.26041
1357.3000,4.28033
1357.2000,4.30219
1357.1000,4.3188
1357.0000,4.34401
1356.9000,4.36895
1356.8000,4.39186
1356.7000,4.4095
1356.6000,4.42382
1356.5000,4.44401
1356.4000,4.46085
1356.3000,4.47972
1356.2000,4.508
1356.1000,4.5305
1356.0000,4.54658
1355.9000,4.56727
1355.8000,4.58777
1355.7000,4.60945
1355.6000,4.62341
1355.5000,4.64238
1355.4000,4.66194
1355.3000,4.67793
1355.2000,4.69697
1355.1000,4.71764
1355.0000,4.73197
1354.9000,4.7504
1354.8000,4.77007
1354.7000,4.79173
1354.6000,4.80741
1354.5000,4.83002
1354.4000,4.84825
1354.3000,4.86079
1354.2000,4.87769
1354.1000,4.89897
1354.0000,4.92329
1353.9000,4.94156
1353.8000,4.95843
1353.7000,4.97714
1353.6000,4.99537
1353.5000,5.01532
1353.4000,5.02908
1353.3000,5.05025
1353.2000,5.07209
1353.1000,5.09175
1353.0000,5.10743
1352.9000,5.12575
1352.8000,5.14761
1352.7000,5.16341
1352.6000,5.18591
1352.5000,5.20437
1352.4000,5.22857
1352.3000,5.24691
1352.2000,5.26732
1352.1000,5.29442
1352.0000,5.31318
1351.9000,5.32791
1351.8000,5.35355
1351.7000,5.37419
1351.6000,5.39047
1351.5000,5.40654
1351.4000,5.42912
1351.3000,5.45334
1351.2000,5.47197
1351.1000,5.50265
1351.0000,5.52252
1350.9000,5.539
1350.8000,5.55014
1350.7000,5.57345
1350.6000,5.59206
1350.5000,5.61214
1350.4000,5.63445
1350.3000,5.65495
1350.2000,5.68491
1350.1000,5.70631
1350.0000,5.72403
1349.9000,5.74854
1349.8000,5.77768
1349.7000,5.80051
1349.6000,5.8243
1349.5000,5.84957
1349.4000,5.86925
1349.3000,5.8934
1349.2000,5.91908
1349.1000,5.94744
1349.0000,5.97486
1348.9000,5.98987
1348.8000,6.01585
1348.7000,6.04546
1348.6000,6.06954
1348.5000,6.09165
1348.4000,6.12558
1348.3000,6.16058
1348.2000,6.18792
1348.1000,6.21183
1348.0000,6.23974
1347.9000,6.26306
1347.8000,6.29664
1347.7000,6.33019
1347.6000,6.36229
1347.5000,6.38555
1347.4000,6.41427
1347.3000,6.4408
1347.2000,6.46839
1347.1000,6.49967
1347.0000,6.52756
1346.9000,6.55314
1346.8000,6.58964
1346.7000,6.61449
1346.6000,6.64569
1346.5000,6.67659
1346.4000,6.70423
1346.3000,6.73495
1346.2000,6.76526
1346.1000,6.79043
1346.0000,6.82209
1345.9000,6.84866
1345.8000,6.87474
1345.7000,6.90568
1345.6000,6.93702
1345.5000,6.96991
1345.4000,7.00391
1345.3000,7.03583
1345.2000,7.06
1345.1000,7.08821
1345.0000,7.11264
1344.9000,7.14457
1344.8000,7.17358
1344.7000,7.20652
1344.6000,7.24106
1344.5000,7.26806
1344.4000,7.29832
1344.3000,7.33113
1344.2000,7.359
1344.1000,7.39291
1344.0000,7.42318
1343.9000,7.45482
1343.8000,7.48641
1343.7000,7.51881
1343.6000,7.54631
1343.5000,7.58437
1343.4000,7.6166
1343.3000,7.65125
1343.2000,7.68931
1343.1000,7.7245
1343.0000,7.75494
1342.9000,7.79275
1342.8000,7.82253
1342.7000,7.86017
1342.6000,7.89665
1342.5000,7.93622
1342.4000,7.97523
1342.3000,8.01086
1342.2000,8.04405
1342.1000,8.07826
1342.0000,8.11422
1341.9000,8.15121
1341.8000,8.19539
1341.7000,8.23114
1341.6000,8.26795
1341.5000,8.30624
1341.4000,8.33759
1341.3000,8.37478
1341.2000,8.41532
1341.1000,8.45706
1341.0000,8.4967
1340.9000,8.54037
1340.8000,8.58467
1340.7000,8.62279
1340.6000,8.66331
1340.5000,8.70433
1340.4000,8.74418
1340.3000,8.78132
1340.2000,8.81907
1340.1000,8.8632
1340.0000,8.90013
1339.9000,8.94018
1339.8000,8.98531
1339.7000,9.03045
1339.6000,9.07454
1339.5000,9.11768
1339.4000,9.1622
1339.3000,9.20209
1339.2000,9.24081
1339.1000,9.27858
1339.0000,9.32094
1338.9000,9.3691
1338.8000,9.41552
1338.7000,9.45704
1338.6000,9.49656
1338.5000,9.54107
1338.4000,9.58782
1338.3000,9.62687
1338.2000,9.6692
1338.1000,9.71382
1338.0000,9.76178
1337.9000,9.80909
1337.8000,9.85869
1337.7000,9.89809
1337.6000,9.94523
1337.5000,9.99452
1337.4000,10.0423
1337.3000,10.0885
1337.2000,10.1369
1337.1000,10.1814
1337.0000,10.2308
1336.9000,10.272
1336.8000,10.3208
1336.7000,10.3682
1336.6000,10.4177
1336.5000,10.4632
1336.4000,10.5094
1336.3000,10.5571
1336.2000,10.6004
1336.1000,10.6485
1336.0000,10.6952
1335.9000,10.7465
1335.8000,10.7969
1335.7000,10.8383
1335.6000,10.8863
1335.5000,10.9364
1335.4000,10.9911
1335.3000,11.0396
1335.2000,11.0905
1335.1000,11.141
1335.0000,11.191
1334.9000,11.2426
1334.8000,11.2888
1334.7000,11.3409
1334.6000,11.3857
1334.5000,11.4396
1334.4000,11.4888
1334.3000,11.54
1334.2000,11.5911
1334.1000,11.6478
1334.0000,11.7023
1333.9000,11.7563
1333.8000,11.8086
1333.7000,11.864
1333.6000,11.9207
1333.5000,11.9689
1333.4000,12.0165
1333.3000,12.0689
1333.2000,12.1206
1333.1000,12.1757
1333.0000,12.2343
1332.9000,12.2838
1332.8000,12.3419
1332.7000,12.4001
1332.6000,12.4564
1332.5000,12.5188
1332.4000,12.5745
1332.3000,12.6306
1332.2000,12.6836
1332.1000,12.7435
1332.0000,12.7983
1331.9000,12.8589
1331.8000,12.9209
1331.7000,12.9762
1331.6000,13.0345
1331.5000,13.089
1331.4000,13.151
1331.3000,13.213
1331.2000,13.2715
1331.1000,13.3299
1331.0000,13.3938
1330.9000,13.4498
1330.8000,13.5033
1330.7000,13.5629
1330.6000,13.6245
1330.5000,13.6811
1330.4000,13.7405
1330.3000,13.8029
1330.2000,13.8656
1330.1000,13.9267
1330.0000,13.9899
1329.9000,14.0489
1329.8000,14.1073
1329.7000,14.1753
1329.6000,14.2355
1329.5000,14.2919
1329.4000,14.3515
1329.3000,14.4103
1329.2000,14.4752
1329.1000,14.5373
1329.0000,14.6001
1328.9000,14.6624
1328.8000,14.7231
1328.7000,14.7849
1328.6000,14.8468
1328.5000,14.913
1328.4000,14.9771
1328.3000,15.0394
1328.2000,15.1098
1328.1000,15.1724
1328.0000,15.2327
1327.9000,15.2879
1327.8000,15.3489
1327.7000,15.4168
1327.6000,15.4812
1327.5000,15.5448
1327.4000,15.608
1327.3000,15.675
1327.2000,15.74
1327.1000,15.8052
1327.0000,15.872
1326.9000,15.9356
1326.8000,16.0026
1326.7000,16.0673
1326.6000,16.1305
1326.5000,16.1941
1326.4000,16.2579
1326.3000,16.3253
1326.2000,16.3941
1326.1000,16.4615
1326.0000,16.5209
1325.9000,16.5892
1325.8000,16.6566
1325.7000,16.7265
1325.6000,16.7969
1325.5000,16.8594
1325.4000,16.9295
1325.3000,16.9948
1325.2000,17.0608
1325.1000,17.1321
1325.0000,17.1948
1324.9000,17.2591
1324.8000,17.3276
1324.7000,17.4027
1324.6000,17.4665
1324.5000,17.5318
1324.4000,17.5948
1324.3000,17.6676
1324.2000,17.7342
1324.1000,17.7979
1324.0000,17.8637
1323.9000,17.9288
1323.8000,17.9925
1323.7000,18.063
1323.6000,18.1319
1323.5000,18.1978
1323.4000,18.2712
1323.3000,18.3439
1323.2000,18.4149
1323.1000,18.4856
1323.0000,18.5551
1322.9000,18.6252
1322.8000,18.6915
1322.7000,18.7621
1322.6000,18.8292
1322.5000,18.8953
1322.4000,18.9633
1322.3000,19.0345
1322.2000,19.0982
1322.1000,19.1703
1322.0000,19.2384
1321.9000,19.3032
1321.8000,19.373
1321.7000,19.4447
1321.6000,19.5165
1321.5000,19.5895
1321.4000,19.6611
1321.3000,19.7357
1321.2000,19.8144
1321.1000,19.8824
1321.0000,19.9567
1320.9000,20.0284
1320.8000,20.0999
1320.7000,20.1704
1320.6000,20.2422
1320.5000,20.3153
1320.4000,20.3872
1320.3000,20.4629
1320.2000,20.5297
1320.1000,20.5961
1320.0000,20.6682
1319.9000,20.7379
1319.8000,20.8086
1319.7000,20.8785
1319.6000,20.9544
1319.5000,21.0247
1319.4000,21.1
1319.3000,21.1696
1319.2000,21.2394
1319.1000,21.3156
1319.0000,21.3898
1318.9000,21.4588
1318.8000,21.5315
1318.7000,21.6043
1318.6000,21.6731
1318.5000,21.7393
1318.4000,21.8071
1318.3000,21.8755
1318.2000,21.9428
1318.1000,22.0106
1318.0000,22.0839
1317.9000,22.1513
1317.8000,22.22
1317.7000,22.2968
1317.6000,22.3665
1317.5000,22.4381
1317.4000,22.517
1317.3000,22.5853
1317.2000,22.6527
1317.1000,22.7194
1317.0000,22.7927
1316.9000,22.8603
1316.8000,22.9281
1316.7000,22.9963
1316.6000,23.0687
1316.5000,23.1407
1316.4000,23.2057
1316.3000,23.2734
1316.2000,23.3416
1316.1000,23.4102
1316.0000,23.481
1315.9000,23.5488
1315.8000,23.622
1315.7000,23.696
1315.6000,23.77
1315.5000,23.8414
1315.4000,23.9124
1315.3000,23.9851
1315.2000,24.0595
1315.1000,24.1312
1315.0000,24.2008
1314.9000,24.2707
1314.8000,24.3395
1314.7000,24.4161
1314.6000,24.4892
1314.5000,24.5581
1314.4000,24.623
1314.3000,24.6955
1314.2000,24.7649
1314.1000,24.8345
1314.0000,24.9046
1313.9000,24.9804
1313.8000,25.0505
1313.7000,25.1258
1313.6000,25.1976
1313.5000,25.2735
1313.4000,25.3427
1313.3000,25.4147
1313.2000,25.4889
1313.1000,25.5622
1313.0000,25.6344
1312.9000,25.7057
1312.8000,25.7809
1312.7000,25.8462
1312.6000,25.9128
1312.5000,25.9761
1312.4000,26.0439
1312.3000,26.1134
1312.2000,26.1813
1312.1000,26.2552
1312.0000,26.3218
1311.9000,26.3889
1311.8000,26.4619
1311.7000,26.5291
1311.6000,26.5899
1311.5000,26.6528
1311.4000,26.7202
1311.3000,26.7894
1311.2000,26.8617
1311.1000,26.9295
1311.0000,26.9943
1310.9000,27.0623
1310.8000,27.1314
1310.7000,27.1959
1310.6000,27.263
1310.5000,27.3289
1310.4000,27.3971
1310.3000,27.4612
1310.2000,27.5212
1310.1000,27.5853
1310.0000,27.6523
1309.9000,27.7175
1309.8000,27.7799
1309.7000,27.8463
1309.6000,27.9075
1309.5000,27.9767
1309.4000,28.0446
1309.3000,28.1143
1309.2000,28.1817
1309.1000,28.2495
1309.0000,28.314
1308.9000,28.3747
1308.8000,28.4426
1308.7000,28.5089
1308.6000,28.5766
1308.5000,28.6397
1308.4000,28.7096
1308.3000,28.7776
1308.2000,28.8397
1308.1000,28.9049
1308.0000,28.9706
1307.9000,29.0349
1307.8000,29.1019
1307.7000,29.1701
1307.6000,29.2298
1307.5000,29.2905
1307.4000,29.3528
1307.3000,29.418
1307.2000,29.4863
1307.1000,29.5486
1307.0000,29.6127
1306.9000,29.6733
1306.8000,29.7373
1306.7000,29.7978
1306.6000,29.8648
1306.5000,29.9289
1306.4000,29.991
1306.3000,30.0547
1306.2000,30.1152
1306.1000,30.1705
1306.0000,30.2279
1305.9000,30.2862
1305.8000,30.3507
1305.7000,30.4128
1305.6000,30.4734
1305.5000,30.5306
1305.4000,30.5899
1305.3000,30.6524
1305.2000,30.7132
1305.1000,30.773
1305.0000,30.8316
1304.9000,30.8881
1304.8000,30.9494
1304.7000,31.0053
1304.6000,31.065
1304.5000,31.1257
1304.4000,31.1898
1304.3000,31.2501
1304.2000,31.3076
1304.1000,31.3648
1304.0000,31.4147
1303.9000,31.473
1303.8000,31.5329
1303.7000,31.5885
1303.6000,31.6482
1303.5000,31.7087
1303.4000,31.7634
1303.3000,31.8203
1303.2000,31.8779
1303.1000,31.9363
1303.0000,31.9945
1302.9000,32.0566
1302.8000,32.1099
1302.7000,32.1675
1302.6000,32.2185
1302.5000,32.2721
1302.4000,32.3261
1302.3000,32.3832
1302.2000,32.4388
1302.1000,32.4947
1302.0000,32.5492
1301.9000,32.6081
1301.8000,32.6629
1301.7000,32.717
1301.6000,32.7729
1301.5000,32.8314
1301.4000,32.8838
1301.3000,32.9317
1301.2000,32.9871
1301.1000,33.0463
1301.0000,33.0996
1300.9000,33.158
1300.8000,33.216
1300.7000,33.2662
1300.6000,33.3189
1300.5000,33.3745
1300.4000,33.4257
1300.3000,33.4772
1300.2000,33.5294
1300.1000,33.5829
1300.0000,33.6368
1299.9000,33.6901
1299.8000,33.7398
1299.7000,33.7888
1299.6000,33.8471
1299.5000,33.8979
1299.4000,33.9574
1299.3000,34.0082
1299.2000,34.0612
1299.1000,34.115
1299.0000,34.1636
1298.9000,34.2177
1298.8000,34.2702
1298.7000,34.3202
1298.6000,34.3753
1298.5000,34.4216
1298.4000,34.4684
1298.3000,34.522
1298.2000,34.565
1298.1000,34.6174
1298.0000,34.6677
1297.9000,34.7139
1297.8000,34.7673
1297.7000,34.8141
1297.6000,34.8611
1297.5000,34.9168
1297.4000,34.9692
1297.3000,35.0218
1297.2000,35.0735
1297.1000,35.1204
1297.0000,35.1697
1296.9000,35.2185
1296.8000,35.2664
1296.7000,35.3124
1296.6000,35.3591
1296.5000,35.4115
1296.4000,35.4538
1296.3000,35.5022
1296.2000,35.5484
1296.1000,35.597
1296.0000,35.6457
1295.9000,35.6872
1295.8000,35.7366
1295.7000,35.7849
1295.6000,35.8321
1295.5000,35.8765
1295.4000,35.922
1295.3000,35.9757
1295.2000,36.0198
1295.1000,36.065
1295.0000,36.1181
1294.9000,36.1633
1294.8000,36.2061
1294.7000,36.2491
1294.6000,36.2965
1294.5000,36.3385
1294.4000,36.3821
1294.3000,36.4231
1294.2000,36.4664
1294.1000,36.5118
1294.0000,36.5518
1293.9000,36.5989
1293.8000,36.6436
1293.7000,36.6847
1293.6000,36.7265
1293.5000,36.7692
1293.4000,36.8159
1293.3000,36.8553
1293.2000,36.8998
1293.1000,36.9477
1293.0000,36.9904
1292.9000,37.0337
1292.8000,37.0714
1292.7000,37.1186
1292.6000,37.1573
1292.5000,37.1945
1292.4000,37.2346
1292.3000,37.275
1292.2000,37.31
1292.1000,37.353
1292.0000,37.4005
1291.9000,37.4476
1291.8000,37.4843
1291.7000,37.5231
1291.6000,37.561
1291.5000,37.6052
1291.4000,37.6421
1291.3000,37.687
1291.2000,37.7259
1291.1000,37.7662
1291.0000,37.8033
1290.9000,37.8382
1290.8000,37.878
1290.7000,37.9151
1290.6000,37.9554
1290.5000,37.9928
1290.4000,38.033
1290.3000,38.0715
1290.2000,38.109
1290.1000,38.1467
1290.0000,38.1869
1289.9000,38.2194
1289.8000,38.2518
1289.7000,38.2896
1289.6000,38.3289
1289.5000,38.3648
1289.4000,38.4021
1289.3000,38.44
1289.2000,38.4799
1289.1000,38.5145
1289.0000,38.5545
1288.9000,38.5839
1288.8000,38.6098
1288.7000,38.6395
1288.6000,38.6764
1288.5000,38.7149
1288.4000,38.7509
1288.3000,38.7819
1288.2000,38.8212
1288.1000,38.8479
1288.0000,38.8847
1287.9000,38.9213
1287.8000,38.9574
1287.7000,38.9907
1287.6000,39.0255
1287.5000,39.0588
1287.4000,39.0882
1287.3000,39.1268
1287.2000,39.1569
1287.1000,39.1914
1287.0000,39.2205
1286.9000,39.2525
1286.8000,39.2834
1286.7000,39.3135
1286.6000,39.3464
1286.5000,39.3783
1286.4000,39.4047
1286.3000,39.4376
1286.2000,39.4699
1286.1000,39.4982
1286.0000,39.5234
1285.9000,39.5578
1285.8000,39.5864
1285.7000,39.6202
1285.6000,39.656
1285.5000,39.6861
1285.4000,39.7126
1285.3000,39.7438
1285.2000,39.7762
1285.1000,39.8098
1285.0000,39.8314
1284.9000,39.8675
1284.8000,39.8966
1284.7000,39.9233
1284.6000,39.9559
1284.5000,39.985
1284.4000,40.0126
1284.3000,40.042
1284.2000,40.0706
1284.1000,40.0975
1284.0000,40.1254
1283.9000,40.1519
1283.8000,40.1793
1283.7000,40.2122
1283.6000,40.2432
1283.5000,40.2741
1283.4000,40.3013
1283.3000,40.3246
1283.2000,40.3569
1283.1000,40.3805
1283.0000,40.4047
1282.9000,40.4362
1282.8000,40.4601
1282.7000,40.4815
1282.6000,40.5121
1282.5000,40.5379
1282.4000,40.5675
1282.3000,40.597
1282.2000,40.6218
1282.1000,40.645
1282.0000,40.6677
1281.9000,40.6902
1281.8000,40.7173
1281.7000,40.7387
1281.6000,40.763
1281.5000,40.7856
1281.4000,40.8009
1281.3000,40.8232
1281.2000,40.8498
1281.1000,40.8672
1281.0000,40.8885
1280.9000,40.9129
1280.8000,40.9382
1280.7000,40.956
1280.6000,40.9829
1280.5000,41.0017
1280.4000,41.017
1280.3000,41.031
1280.2000,41.0521
1280.1000,41.0751
1280.0000,41.0976
1279.9000,41.1166
1279.8000,41.1349
1279.7000,41.152
1279.6000,41.1791
1279.5000,41.202
1279.4000,41.2165
1279.3000,41.2321
1279.2000,41.249
1279.1000,41.2599
1279.0000,41.2846
1278.9000,41.3
1278.8000,41.3155
1278.7000,41.3334
1278.6000,41.3506
1278.5000,41.3707
1278.4000,41.388
1278.3000,41.4056
1278.2000,41.4286
1278.1000,41.4492
1278.0000,41.4652
1277.9000,41.4866
1277.8000,41.5033
1277.7000,41.516
1277.6000,41.5311
1277.5000,41.5535
1277.4000,41.5699
1277.3000,41.5883
1277.2000,41.6114
1277.1000,41.6334
1277.0000,41.6513
1276.9000,41.6667
1276.8000,41.6814
1276.7000,41.6999
1276.6000,41.7203
1276.5000,41.736
1276.4000,41.7484
1276.3000,41.7645
1276.2000,41.7806
1276.1000,41.7976
1276.0000,41.808
1275.9000,41.8257
1275.8000,41.8367
1275.7000,41.8507
