TITLE,sample4a
1389.9000,0.0509274
1389.8000,0.0473316
1389.7000,0.0363684
1389.6000,0.0399382
1389.5000,0.0436589
1389.4000,0.0359056
1389.3000,0.0335298
1389.2000,0.0440297
1389.1000,0.0430172
1389.0000,0.0381152
1388.9000,0.0320623
1388.8000,0.0425082
1388.7000,0.0443884
1388.6000,0.0464527
1388.5000,0.0539431
1388.4000,0.0495506
1388.3000,0.0514062
1388.2000,0.0492771
1388.1000,0.0514758
1388.0000,0.0525742
1387.9000,0.0522122
1387.8000,0.0518496
1387.7000,0.0514919
1387.6000,0.0502203
1387.5000,0.0592798
1387.4000,0.0627614
1387.3000,0.0606449
1387.2000,0.0593125
1387.1000,0.0541035
1387.0000,0.0544873
1386.9000,0.0567828
1386.8000,0.057503
1386.7000,0.0531686
1386.6000,0.065123
1386.5000,0.0741655
1386.4000,0.0765971
1386.3000,0.0783877
1386.2000,0.0811046
1386.1000,0.07951
1386.0000,0.07991
1385.9000,0.0830565
1385.8000,0.0903728
1385.7000,0.103802
1385.6000,0.107019
1385.5000,0.104802
1385.4000,0.110022
1385.3000,0.108753
1385.2000,0.116709
1385.1000,0.119821
1385.0000,0.117907
1384.9000,0.118816
1384.8000,0.128563
1384.7000,0.141609
1384.6000,0.148614
1384.5000,0.157121
1384.4000,0.156104
1384.3000,0.151442
1384.2000,0.154712
1384.1000,0.166452
1384.0000,0.178043
1383.9000,0.186287
1383.8000,0.187961
1383.7000,0.19632
1383.6000,0.205799
1383.5000,0.21783
1383.4000,0.221048
1383.3000,0.226902
1383.2000,0.239545
1383.1000,0.247762
1383.0000,0.252942
1382.9000,0.264227
1382.8000,0.269816
1382.7000,0.27769
1382.6000,0.284397
1382.5000,0.29324
1382.4000,0.297867
1382.3000,0.309076
1382.2000,0.31427
1382.1000,0.328189
1382.0000,0.340627
1381.9000,0.353082
1381.8000,0.368254
1381.7000,0.383769
1381.6000,0.387626
1381.5000,0.393679
1381.4000,0.398635
1381.3000,0.410164
1381.2000,0.427823
1381.1000,0.439064
1381.0000,0.451057
1380.9000,0.463495
1380.8000,0.465182
1380.7000,0.474875
1380.6000,0.487643
1380.5000,0.491797
1380.4000,0.504896
1380.3000,0.519673
1380.2000,0.527047
1380.1000,0.536353
1380.0000,0.54774
1379.9000,0.555591
1379.8000,0.579784
1379.7000,0.589375
1379.6000,0.592912
1379.5000,0.601154
1379.4000,0.617182
1379.3000,0.615191
1379.2000,0.624798
1379.1000,0.6392
1379.0000,0.649624
1378.9000,0.653098
1378.8000,0.661258
1378.7000,0.668382
1378.6000,0.684816
1378.5000,0.68992
1378.4000,0.701919
1378.3000,0.721135
1378.2000,0.737105
1378.1000,0.749601
1378.0000,0.764391
1377.9000,0.777268
1377.8000,0.790758
1377.7000,0.801939
1377.6000,0.817066
1377.5000,0.836125
1377.4000,0.851105
1377.3000,0.869701
1377.2000,0.880255
1377.1000,0.888403
1377.0000,0.903379
1376.9000,0.9173
1376.8000,0.926121
1376.7000,0.941527
1376.6000,0.955726
1376.5000,0.971413
1376.4000,0.991635
1376.3000,1.01431
1376.2000,1.02711
1376.1000,1.05252
1376.0000,1.06601
1375.9000,1.08035
1375.8000,1.0963
1375.7000,1.1205
1375.6000,1.13601
1375.5000,1.15126
1375.4000,1.16671
1375.3000,1.18656
1375.2000,1.20577
1375.1000,1.21625
1375.0000,1.23123
1374.9000,1.24322
1374.8000,1.25896
1374.7000,1.27635
1374.6000,1.29587
1374.5000,1.31056
1374.4000,1.326
1374.3000,1.33901
1374.2000,1.35408
1374.1000,1.37353
1374.0000,1.39013
1373.9000,1.41223
1373.8000,1.4251
1373.7000,1.44155
1373.6000,1.45769
1373.5000,1.47128
1373.4000,1.47985
1373.3000,1.50435
1373.2000,1.52134
1373.1000,1.53244
1373.0000,1.54916
1372.9000,1.56471
1372.8000,1.58498
1372.7000,1.60335
1372.6000,1.62591
1372.5000,1.6404
1372.4000,1.65488
1372.3000,1.68134
1372.2000,1.6983
1372.1000,1.71965
1372.0000,1.73635
1371.9000,1.75265
1371.8000,1.77017
1371.7000,1.78969
1371.6000,1.807
1371.5000,1.82374
1371.4000,1.83864
1371.3000,1.85766
1371.2000,1.87227
1371.1000,1.89219
1371.0000,1.90488
1370.9000,1.91833
1370.8000,1.93726
1370.7000,1.95041
1370.6000,1.96936
1370.5000,1.98776
1370.4000,2.00497
1370.3000,2.03019
1370.2000,2.05098
1370.1000,2.06284
1370.0000,2.08098
1369.9000,2.09847
1369.8000,2.1217
1369.7000,2.14239
1369.6000,2.15677
1369.5000,2.16917
1369.4000,2.18124
1369.3000,2.20032
1369.2000,2.21746
1369.1000,2.23031
1369.0000,2.25344
1368.9000,2.26504
1368.8000,2.28532
1368.7000,2.30168
1368.6000,2.32269
1368.5000,2.34241
1368.4000,2.36024
1368.3000,2.37339
1368.2000,2.3912
1368.1000,2.40479
1368.0000,2.42986
1367.9000,2.44937
1367.8000,2.46488
1367.7000,2.48564
1367.6000,2.49799
1367.5000,2.5137
1367.4000,2.53092
1367.3000,2.5486
1367.2000,2.56928
1367.1000,2.58257
1367.0000,2.59657
1366.9000,2.60997
1366.8000,2.62706
1366.7000,2.65428
1366.6000,2.67014
1366.5000,2.68451
1366.4000,2.70531
1366.3000,2.72753
1366.2000,2.74889
1366.1000,2.76156
1366.0000,2.78387
1365.9000,2.80146
1365.8000,2.81333
1365.7000,2.83144
1365.6000,2.84435
1365.5000,2.8591
1365.4000,2.87628
1365.3000,2.88602
1365.2000,2.90161
1365.1000,2.91735
1365.0000,2.93285
1364.9000,2.95542
1364.8000,2.97135
1364.7000,2.98816
1364.6000,3.01243
1364.5000,3.03292
1364.4000,3.05566
1364.3000,3.07851
1364.2000,3.09929
1364.1000,3.11545
1364.0000,3.12923
1363.9000,3.14044
1363.8000,3.16183
1363.7000,3.18394
1363.6000,3.19572
1363.5000,3.20047
1363.4000,3.2123
1363.3000,3.2307
1363.2000,3.25454
1363.1000,3.27118
1363.0000,3.28953
1362.9000,3.30919
1362.8000,3.32149
1362.7000,3.34048
1362.6000,3.35999
1362.5000,3.37838
1362.4000,3.40693
1362.3000,3.42744
1362.2000,3.44183
1362.1000,3.46093
1362.0000,3.47641
1361.9000,3.49807
1361.8000,3.51646
1361.7000,3.52828
1361.6000,3.54748
1361.5000,3.55796
1361.4000,3.57272
1361.3000,3.5863
1361.2000,3.59863
1361.1000,3.6061
1361.0000,3.62215
1360.9000,3.64488
1360.8000,3.65898
1360.7000,3.67888
1360.6000,3.68957
1360.5000,3.70388
1360.4000,3.72368
1360.3000,3.74069
1360.2000,3.76489
1360.1000,3.77959
1360.0000,3.7916
1359.9000,3.80583
1359.8000,3.81789
1359.7000,3.83059
1359.6000,3.85139
1359.5000,3.86808
1359.4000,3.87813
1359.3000,3.89264
1359.2000,3.89574
1359.1000,3.91472
1359.0000,3.93257
1358.9000,3.95078
1358.8000,3.9649
1358.7000,3.98086
1358.6000,3.99114
1358.5000,4.01202
1358.4000,4.02239
1358.3000,4.0407
1358.2000,4.05383
1358.1000,4.06702
1358.0000,4.08445
1357.9000,4.1091
1357.8000,4.12791
1357.7000,4.13807
1357.6000,4.15675
1357.5000,4.1737
1357.4000,4.19489
1357.3000,4.21265
1357.2000,4.22968
1357.1000,4.25087
1357.0000,4.26411
1356.9000,4.28142
1356.8000,4.30386
1356.7000,4.32209
1356.6000,4.33775
1356.5000,4.36209
1356.4000,4.37963
1356.3000,4.39768
1356.2000,4.41371
1356.1000,4.43486
1356.0000,4.46142
1355.9000,4.4834
1355.8000,4.49943
1355.7000,4.52456
1355.6000,4.5474
1355.5000,4.56549
1355.4000,4.59021
1355.3000,4.60965
1355.2000,4.63396
1355.1000,4.65162
1355.0000,4.67022
1354.9000,4.69896
1354.8000,4.71932
1354.7000,4.73657
1354.6000,4.75035
1354.5000,4.76956
1354.4000,4.79016
1354.3000,4.81372
1354.2000,4.83436
1354.1000,4.85067
1354.0000,4.86666
1353.9000,4.88475
1353.8000,4.90447
1353.7000,4.91723
1353.6000,4.93042
1353.5000,4.95324
1353.4000,4.96958
1353.3000,4.98597
1353.2000,5.0037
1353.1000,5.01744
1353.0000,5.04674
1352.9000,5.06537
1352.8000,5.08362
1352.7000,5.09648
1352.6000,5.11965
1352.5000,5.13317
1352.4000,5.15573
1352.3000,5.17806
1352.2000,5.20157
1352.1000,5.22332
1352.0000,5.24215
1351.9000,5.26531
1351.8000,5.28877
1351.7000,5.30277
1351.6000,5.32626
1351.5000,5.34623
1351.4000,5.36623
1351.3000,5.39068
1351.2000,5.41587
1351.1000,5.43171
1351.0000,5.45248
1350.9000,5.47505
1350.8000,5.50382
1350.7000,5.52674
1350.6000,5.54619
1350.5000,5.57122
1350.4000,5.59677
1350.3000,5.61769
1350.2000,5.63893
1350.1000,5.66522
1350.0000,5.6878
1349.9000,5.71548
1349.8000,5.73504
1349.7000,5.75588
1349.6000,5.77947
1349.5000,5.80429
1349.4000,5.82868
1349.3000,5.85813
1349.2000,5.87644
1349.1000,5.89991
1349.0000,5.92059
1348.9000,5.94144
1348.8000,5.96457
1348.7000,5.99033
1348.6000,6.01805
1348.5000,6.04437
1348.4000,6.06614
1348.3000,6.0888
1348.2000,6.1182
1348.1000,6.14371
1348.0000,6.16285
1347.9000,6.18815
1347.8000,6.21331
1347.7000,6.24051
1347.6000,6.26653
1347.5000,6.29442
1347.4000,6.32328
1347.3000,6.35335
1347.2000,6.37518
1347.1000,6.402
1347.0000,6.43693
1346.9000,6.46308
1346.8000,6.48976
1346.7000,6.52296
1346.6000,6.5525
1346.5000,6.58587
1346.4000,6.6118
1346.3000,6.6382
1346.2000,6.6658
1346.1000,6.69248
1346.0000,6.72441
1345.9000,6.7558
1345.8000,6.78278
1345.7000,6.81975
1345.6000,6.85136
1345.5000,6.8805
1345.4000,6.90943
1345.3000,6.94356
1345.2000,6.97737
1345.1000,7.00696
1345.0000,7.03905
1344.9000,7.07173
1344.8000,7.10663
1344.7000,7.13843
1344.6000,7.16762
1344.5000,7.19866
1344.4000,7.22775
1344.3000,7.26036
1344.2000,7.29123
1344.1000,7.32359
1344.0000,7.35964
1343.9000,7.3959
1343.8000,7.42859
1343.7000,7.45745
1343.6000,7.49571
1343.5000,7.52237
1343.4000,7.55793
1343.3000,7.59021
1343.2000,7.6291
1343.1000,7.66443
1343.0000,7.7023
1342.9000,7.73643
1342.8000,7.77023
1342.7000,7.80637
1342.6000,7.84538
1342.5000,7.87373
1342.4000,7.90572
1342.3000,7.94302
1342.2000,7.98123
1342.1000,8.01311
1342.0000,8.04663
1341.9000,8.09082
1341.8000,8.12996
1341.7000,8.16532
1341.6000,8.20261
1341.5000,8.2401
1341.4000,8.27789
1341.3000,8.31552
1341.2000,8.35365
1341.1000,8.39063
1341.0000,8.42847
1340.9000,8.47096
1340.8000,8.51258
1340.7000,8.54803
1340.6000,8.58377
1340.5000,8.62928
1340.4000,8.66709
1340.3000,8.70692
1340.2000,8.74508
1340.1000,8.78685
1340.0000,8.82826
1339.9000,8.86558
1339.8000,8.90161
1339.7000,8.94055
1339.6000,8.98275
1339.5000,9.02371
1339.4000,9.06703
1339.3000,9.10849
1339.2000,9.15515
1339.1000,9.19772
1339.0000,9.23589
1338.9000,9.27795
1338.8000,9.32263
1338.7000,9.36419
1338.6000,9.40204
1338.5000,9.44407
1338.4000,9.48752
1338.3000,9.53058
1338.2000,9.57599
1338.1000,9.62035
1338.0000,9.66302
1337.9000,9.70965
1337.8000,9.75956
1337.7000,9.80047
1337.6000,9.84416
1337.5000,9.89236
1337.4000,9.93981
1337.3000,9.98579
1337.2000,10.0349
1337.1000,10.0828
1337.0000,10.1253
1336.9000,10.17
1336.8000,10.2181
1336.7000,10.2713
1336.6000,10.326
1336.5000,10.3731
1336.4000,10.4266
1336.3000,10.4724
1336.2000,10.5212
1336.1000,10.5667
1336.0000,10.6129
1335.9000,10.6581
1335.8000,10.7135
1335.7000,10.7597
1335.6000,10.8121
1335.5000,10.859
1335.4000,10.9159
1335.3000,10.9645
1335.2000,11.0153
1335.1000,11.0682
1335.0000,11.1222
1334.9000,11.1752
1334.8000,11.2297
1334.7000,11.2793
1334.6000,11.3314
1334.5000,11.3844
1334.4000,11.4348
1334.3000,11.4904
1334.2000,11.5423
1334.1000,11.5913
1334.0000,11.6397
1333.9000,11.6918
1333.8000,11.7515
1333.7000,11.8019
1333.6000,11.8507
1333.5000,11.9013
1333.4000,11.9514
1333.3000,12.0078
1333.2000,12.0542
1333.1000,12.1121
1333.0000,12.1652
1332.9000,12.2235
1332.8000,12.2817
1332.7000,12.3414
1332.6000,12.3914
1332.5000,12.451
1332.4000,12.5052
1332.3000,12.562
1332.2000,12.6083
1332.1000,12.6671
1332.0000,12.7231
1331.9000,12.7803
1331.8000,12.8366
1331.7000,12.8927
1331.6000,12.951
1331.5000,13.0108
1331.4000,13.065
1331.3000,13.1246
1331.2000,13.1865
1331.1000,13.2408
1331.0000,13.2976
1330.9000,13.3584
1330.8000,13.4214
1330.7000,13.4809
1330.6000,13.5399
1330.5000,13.6054
1330.4000,13.6694
1330.3000,13.7336
1330.2000,13.7885
1330.1000,13.8466
1330.0000,13.9082
1329.9000,13.9648
1329.8000,14.0255
1329.7000,14.0919
1329.6000,14.153
1329.5000,14.2145
1329.4000,14.2755
1329.3000,14.3326
1329.2000,14.3923
1329.1000,14.455
1329.0000,14.5216
1328.9000,14.5821
1328.8000,14.6444
1328.7000,14.7035
1328.6000,14.7642
1328.5000,14.829
1328.4000,14.892
1328.3000,14.9529
1328.2000,15.0211
1328.1000,15.0827
1328.0000,15.1407
1327.9000,15.2003
1327.8000,15.2698
1327.7000,15.335
1327.6000,15.3961
1327.5000,15.4603
1327.4000,15.5221
1327.3000,15.5851
1327.2000,15.6498
1327.1000,15.7201
1327.0000,15.7905
1326.9000,15.8564
1326.8000,15.9229
1326.7000,15.9865
1326.6000,16.0538
1326.5000,16.1154
1326.4000,16.1769
1326.3000,16.2422
1326.2000,16.3087
1326.1000,16.3751
1326.0000,16.4401
1325.9000,16.5059
1325.8000,16.5738
1325.7000,16.6399
1325.6000,16.7095
1325.5000,16.7838
1325.4000,16.8512
1325.3000,16.9171
1325.2000,16.983
1325.1000,17.0515
1325.0000,17.1137
1324.9000,17.1806
1324.8000,17.2541
1324.7000,17.324
1324.6000,17.3919
1324.5000,17.46
1324.4000,17.5261
1324.3000,17.594
1324.2000,17.6667
1324.1000,17.7331
1324.0000,17.8022
1323.9000,17.8685
1323.8000,17.9351
1323.7000,17.9998
1323.6000,18.071
1323.5000,18.1435
1323.4000,18.2125
1323.3000,18.2834
1323.2000,18.3523
1323.1000,18.4233
1323.0000,18.4918
1322.9000,18.5651
1322.8000,18.6415
1322.7000,18.7081
1322.6000,18.7767
1322.5000,18.8492
1322.4000,18.9128
1322.3000,18.9798
1322.2000,19.0506
1322.1000,19.1158
1322.0000,19.1903
1321.9000,19.2583
1321.8000,19.3309
1321.7000,19.407
1321.6000,19.4709
1321.5000,19.5416
1321.4000,19.61
1321.3000,19.6783
1321.2000,19.751
1321.1000,19.8234
1321.0000,19.8929
1320.9000,19.9658
1320.8000,20.0334
1320.7000,20.0965
1320.6000,20.1694
1320.5000,20.2466
1320.4000,20.3169
1320.3000,20.3855
1320.2000,20.4525
1320.1000,20.5221
1320.0000,20.5922
1319.9000,20.6606
1319.8000,20.7341
1319.7000,20.8046
1319.6000,20.8702
1319.5000,20.9428
1319.4000,21.0114
1319.3000,21.0814
1319.2000,21.1564
1319.1000,21.2219
1319.0000,21.2929
1318.9000,21.3623
1318.8000,21.4294
1318.7000,21.5026
1318.6000,21.576
1318.5000,21.6436
1318.4000,21.7158
1318.3000,21.7851
1318.2000,21.8576
1318.1000,21.9316
1318.0000,22.0028
1317.9000,22.0727
1317.8000,22.1374
1317.7000,22.2048
1317.6000,22.2782
1317.5000,22.353
1317.4000,22.4217
1317.3000,22.4922
1317.2000,22.5657
1317.1000,22.6362
1317.0000,22.7064
1316.9000,22.7791
1316.8000,22.852
1316.7000,22.9193
1316.6000,22.9898
1316.5000,23.0593
1316.4000,23.1354
1316.3000,23.2043
1316.2000,23.2788
1316.1000,23.3533
1316.0000,23.4233
1315.9000,23.4967
1315.8000,23.5676
1315.7000,23.6441
1315.6000,23.7128
1315.5000,23.7845
1315.4000,23.8544
1315.3000,23.9295
1315.2000,24.0016
1315.1000,24.075
1315.0000,24.1458
1314.9000,24.2161
1314.8000,24.2915
1314.7000,24.3611
1314.6000,24.4348
1314.5000,24.5092
1314.4000,24.5776
1314.3000,24.6447
1314.2000,24.7161
1314.1000,24.7866
1314.0000,24.8545
1313.9000,24.9257
1313.8000,24.999
1313.7000,25.0717
1313.6000,25.1405
1313.5000,25.2107
1313.4000,25.2796
1313.3000,25.3537
1313.2000,25.4202
1313.1000,25.4949
1313.0000,25.5608
1312.9000,25.6267
1312.8000,25.6975
1312.7000,25.7638
1312.6000,25.8272
1312.5000,25.896
1312.4000,25.9634
1312.3000,26.0303
1312.2000,26.0958
1312.1000,26.158
1312.0000,26.2233
1311.9000,26.2958
1311.8000,26.366
1311.7000,26.4354
1311.6000,26.5025
1311.5000,26.5687
1311.4000,26.6381
1311.3000,26.7049
1311.2000,26.7724
1311.1000,26.848
1311.0000,26.9144
1310.9000,26.9802
1310.8000,27.0489
1310.7000,27.1167
1310.6000,27.1792
1310.5000,27.2462
1310.4000,27.3162
1310.3000,27.3887
1310.2000,27.455
1310.1000,27.5196
1310.0000,27.585
1309.9000,27.6485
1309.8000,27.7194
1309.7000,27.7894
1309.6000,27.8557
1309.5000,27.9262
1309.4000,27.9982
1309.3000,28.0672
1309.2000,28.1334
1309.1000,28.2004
1309.0000,28.2687
1308.9000,28.333
1308.8000,28.4056
1308.7000,28.4678
1308.6000,28.5332
1308.5000,28.5935
1308.4000,28.6553
1308.3000,28.724
1308.2000,28.7856
1308.1000,28.8519
1308.0000,28.9177
1307.9000,28.9806
1307.8000,29.0478
1307.7000,29.1163
1307.6000,29.181
1307.5000,29.241
1307.4000,29.3068
1307.3000,29.3668
1307.2000,29.4314
1307.1000,29.4932
1307.0000,29.5538
1306.9000,29.6165
1306.8000,29.6785
1306.7000,29.7431
1306.6000,29.804
1306.5000,29.8657
1306.4000,29.9291
1306.3000,29.9943
1306.2000,30.0581
1306.1000,30.1212
1306.0000,30.1853
1305.9000,30.2448
1305.8000,30.3017
1305.7000,30.3658
1305.6000,30.4256
1305.5000,30.4887
1305.4000,30.5475
1305.3000,30.6098
1305.2000,30.6673
1305.1000,30.7292
1305.0000,30.7925
1304.9000,30.8506
1304.8000,30.909
1304.7000,30.9668
1304.6000,31.0251
1304.5000,31.0835
1304.4000,31.1381
1304.3000,31.2002
1304.2000,31.2617
1304.1000,31.3199
1304.0000,31.3765
1303.9000,31.4352
1303.8000,31.4969
1303.7000,31.5572
1303.6000,31.6147
1303.5000,31.6692
1303.4000,31.7271
1303.3000,31.786
1303.2000,31.8416
1303.1000,31.8993
1303.0000,31.954
1302.9000,32.0101
1302.8000,32.0681
1302.7000,32.1293
1302.6000,32.1861
1302.5000,32.24
1302.4000,32.2959
1302.3000,32.3489
1302.2000,32.4024
1302.1000,32.4604
1302.0000,32.5229
1301.9000,32.5776
1301.8000,32.6301
1301.7000,32.6845
1301.6000,32.7406
1301.5000,32.7998
1301.4000,32.8556
1301.3000,32.9147
1301.2000,32.976
1301.1000,33.0331
1301.0000,33.0862
1300.9000,33.1408
1300.8000,33.1969
1300.7000,33.2525
1300.6000,33.3091
1300.5000,33.3642
1300.4000,33.4188
1300.3000,33.4704
1300.2000,33.523
1300.1000,33.5725
1300.0000,33.6301
1299.9000,33.6855
1299.8000,33.7386
1299.7000,33.7894
1299.6000,33.8445
1299.5000,33.8916
1299.4000,33.9493
1299.3000,34.004
1299.2000,34.0551
1299.1000,34.1114
1299.0000,34.1704
1298.9000,34.2218
1298.8000,34.2702
1298.7000,34.3221
1298.6000,34.3763
1298.5000,34.4269
1298.4000,34.4767
1298.3000,34.5282
1298.2000,34.573
1298.1000,34.6187
1298.0000,34.6659
1297.9000,34.7184
1297.8000,34.7671
1297.7000,34.8166
1297.6000,34.8656
1297.5000,34.9167
1297.4000,34.9663
1297.3000,35.0137
1297.2000,35.0696
1297.1000,35.121
1297.0000,35.1638
1296.9000,35.2129
1296.8000,35.2577
1296.7000,35.3006
1296.6000,35.3484
1296.5000,35.397
1296.4000,35.4435
1296.3000,35.4938
1296.2000,35.5399
1296.1000,35.5862
1296.0000,35.632
1295.9000,35.6772
1295.8000,35.7203
1295.7000,35.7681
1295.6000,35.8159
1295.5000,35.8643
1295.4000,35.9114
1295.3000,35.9571
1295.2000,36.0063
1295.1000,36.0471
1295.0000,36.0978
1294.9000,36.1421
1294.8000,36.1849
1294.7000,36.2275
1294.6000,36.2784
1294.5000,36.3215
1294.4000,36.3663
1294.3000,36.4109
1294.2000,36.4566
1294.1000,36.5
1294.0000,36.5326
1293.9000,36.5732
1293.8000,36.6218
1293.7000,36.6698
1293.6000,36.7163
1293.5000,36.7613
1293.4000,36.8084
1293.3000,36.8506
1293.2000,36.8915
1293.1000,36.9395
1293.0000,36.9854
1292.9000,37.0281
1292.8000,37.0715
1292.7000,37.1118
1292.6000,37.1547
1292.5000,37.1953
1292.4000,37.2296
1292.3000,37.2692
1292.2000,37.3084
1292.1000,37.3483
1292.0000,37.3894
1291.9000,37.43
1291.8000,37.4702
1291.7000,37.5131
1291.6000,37.5579
1291.5000,37.5947
1291.4000,37.632
1291.3000,37.6718
1291.2000,37.7119
1291.1000,37.7493
1291.0000,37.7842
1290.9000,37.8215
1290.8000,37.872
1290.7000,37.9241
1290.6000,37.9638
1290.5000,37.9991
1290.4000,38.0382
1290.3000,38.0757
1290.2000,38.1122
1290.1000,38.1491
1290.0000,38.1835
1289.9000,38.217
1289.8000,38.2514
1289.7000,38.2886
1289.6000,38.3269
1289.5000,38.3653
1289.4000,38.3985
1289.3000,38.4362
1289.2000,38.4761
1289.1000,38.5149
1289.0000,38.5533
1288.9000,38.5912
1288.8000,38.6244
1288.7000,38.6617
1288.6000,38.6981
1288.5000,38.7294
1288.4000,38.7626
1288.3000,38.8022
1288.2000,38.8371
1288.1000,38.8759
1288.0000,38.9102
1287.9000,38.9466
1287.8000,38.9852
1287.7000,39.0248
1287.6000,39.0513
1287.5000,39.0757
1287.4000,39.1079
1287.3000,39.1416
1287.2000,39.1721
1287.1000,39.2025
1287.0000,39.2365
1286.9000,39.2678
1286.8000,39.3046
1286.7000,39.3308
1286.6000,39.3611
1286.5000,39.3956
1286.4000,39.4227
1286.3000,39.4537
1286.2000,39.4883
1286.1000,39.5175
1286.0000,39.5541
1285.9000,39.5823
1285.8000,39.6083
1285.7000,39.6394
1285.6000,39.6701
1285.5000,39.6985
1285.4000,39.7246
1285.3000,39.7562
1285.2000,39.7826
1285.1000,39.8116
1285.0000,39.841
1284.9000,39.8673
1284.8000,39.8992
1284.7000,39.9256
1284.6000,39.9543
1284.5000,39.9788
1284.4000,40.0056
1284.3000,40.0348
1284.2000,40.0645
1284.1000,40.0943
1284.0000,40.1223
1283.9000,40.1517
1283.8000,40.1726
1283.7000,40.2002
1283.6000,40.2309
1283.5000,40.2631
1283.4000,40.2873
1283.3000,40.3126
1283.2000,40.3454
1283.1000,40.3698
1283.0000,40.3939
1282.9000,40.419
1282.8000,40.4395
1282.7000,40.467
1282.6000,40.4974
1282.5000,40.5241
1282.4000,40.5506
1282.3000,40.5751
1282.2000,40.6042
1282.1000,40.6325
1282.0000,40.6599
1281.9000,40.6834
1281.8000,40.7059
1281.7000,40.7356
1281.6000,40.7579
1281.5000,40.7803
1281.4000,40.7978
1281.3000,40.821
1281.2000,40.8508
1281.1000,40.8715
1281.0000,40.8933
1280.9000,40.9148
1280.8000,40.9374
1280.7000,40.9608
1280.6000,40.9871
1280.5000,41.0101
1280.4000,41.027
1280.3000,41.0522
1280.2000,41.0753
1280.1000,41.0976
1280.0000,41.1174
1279.9000,41.1389
1279.8000,41.162
1279.7000,41.1808
1279.6000,41.2007
1279.5000,41.2234
1279.4000,41.2435
1279.3000,41.2659
1279.2000,41.2847
1279.1000,41.3038
1279.0000,41.3208
1278.9000,41.3368
1278.8000,41.3528
1278.7000,41.3712
1278.6000,41.3864
1278.5000,41.4021
1278.4000,41.4195
1278.3000,41.4392
1278.2000,41.4594
1278.1000,41.4759
1278.0000,41.488
1277.9000,41.5107
1277.8000,41.5308
1277.7000,41.5431
1277.6000,41.5606
1277.5000,41.5792
1277.4000,41.5907
1277.3000,41.61
1277.2000,41.629
1277.1000,41.6401
1277.0000,41.6537
1276.9000,41.6683
1276.8000,41.6864
1276.7000,41.7062
1276.6000,41.7216
1276.5000,41.7388
1276.4000,41.7551
1276.3000,41.7677
1276.2000,41.782
1276.1000,41.7949
1276.0000,41.8042
1275.9000,41.8238
1275.8000,41.8432
1275.7000,41.857
