TITLE,sample7
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,25/11/19
TIME,14:41:18
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-0.1
XUNITS,NANOMETERS
YUNITS,TRANSMITTANCE
FIRSTX, 1400.0000
LASTX,  300.0000
NPOINTS,   11001
FIRSTY,     0.01832
MAXY,   500.00000
MINY,    -0.02727
XYDATA
1400.0000,0.0183218
1399.9000,0.0197419
1399.8000,0.0166112
1399.7000,0.0201306
1399.6000,0.0234479
1399.5000,0.015818
1399.4000,0.0166085
1399.3000,0.0208953
1399.2000,0.0191225
1399.1000,0.0210054
1399.0000,0.0144732
1398.9000,0.0176282
1398.8000,0.0182368
1398.7000,0.0156733
1398.6000,0.0129141
1398.5000,0.0116212
1398.4000,0.00842834
1398.3000,0.0074684
1398.2000,-0.00247986
1398.1000,0.00344304
1398.0000,0.00379797
1397.9000,-0.00221141
1397.8000,9.44071E-05
1397.7000,-0.000300933
1397.6000,-0.00054001
1397.5000,-0.0028515
1397.4000,-0.00860181
1397.3000,-0.00576509
1397.2000,-0.00697641
1397.1000,-0.00422321
1397.0000,-0.00791355
1396.9000,-0.0144475
1396.8000,-0.007298
1396.7000,-0.0123698
1396.6000,-0.0114161
1396.5000,-0.0136262
1396.4000,-0.0172418
1396.3000,-0.0120064
1396.2000,-0.0177358
1396.1000,-0.0231072
1396.0000,-0.0207953
1395.9000,-0.0145689
1395.8000,-0.0122739
1395.7000,-0.0185057
1395.6000,-0.0272676
1395.5000,-0.0168128
1395.4000,-0.0164941
1395.3000,-0.0221544
1395.2000,-0.0225865
1395.1000,-0.0219481
1395.0000,-0.0195807
1394.9000,-0.0214342
1394.8000,-0.0139524
1394.7000,-0.00699282
1394.6000,-0.00321124
1394.5000,-0.00542528
1394.4000,-0.00621198
1394.3000,-0.0050656
1394.2000,-0.00445936
1394.1000,-0.0118948
1394.0000,-0.0122546
1393.9000,-0.0186321
1393.8000,-0.0108199
1393.7000,-0.00677076
1393.6000,-0.0115662
1393.5000,0.00260452
1393.4000,0.00128876
1393.3000,-0.00649249
1393.2000,-0.00979451
1393.1000,-0.00800388
1393.0000,-0.00158693
1392.9000,-0.000834177
1392.8000,-0.00305581
1392.7000,-0.00728073
1392.6000,-0.00402672
1392.5000,-0.00331554
1392.4000,0.00975996
1392.3000,0.00368385
1392.2000,0.00684814
1392.1000,0.00954187
1392.0000,0.0125477
1391.9000,0.0154499
1391.8000,0.0172634
1391.7000,0.0211001
1391.6000,0.0191557
1391.5000,0.0110326
1391.4000,0.0113598
1391.3000,0.0165409
1391.2000,0.0214094
1391.1000,0.0254182
1391.0000,0.026725
1390.9000,0.0311644
1390.8000,0.0284614
1390.7000,0.0293942
1390.6000,0.0167453
1390.5000,0.0160672
