TITLE,sample13
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,25/11/20
TIME,11:50:57
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-0.1
XUNITS,NANOMETERS
YUNITS,TRANSMITTANCE
FIRSTX, 1400.0000
LASTX,  300.0000
NPOINTS,   11001
FIRSTY,     0.03121
MAXY,   500.00000
MINY,    -0.01856
XYDATA
1400.0000,0.0312094
1399.9000,0.0329284
1399.8000,0.0354959
1399.7000,0.0344483
1399.6000,0.0227461
1399.5000,0.0223993
1399.4000,0.0220344
1399.3000,0.0221295
1399.2000,0.0260529
1399.1000,0.0237229
1399.0000,0.0226512
1398.9000,0.0153449
1398.8000,0.0134724
1398.7000,0.0126899
1398.6000,0.0141876
1398.5000,0.00966147
1398.4000,0.0101632
1398.3000,0.00759027
1398.2000,0.00424031
1398.1000,0.00732472
1398.0000,0.00539582
1397.9000,-0.00454982
1397.8000,-0.00905536
1397.7000,-0.00866499
1397.6000,-0.00563925
1397.5000,-0.0077324
1397.4000,-0.0156497
1397.3000,-0.0185588
1397.2000,-0.0147833
1397.1000,-0.00724047
1397.0000,-0.0147009
1396.9000,-0.00791774
1396.8000,-0.0149032
1396.7000,-0.0162805
1396.6000,-0.0121361
1396.5000,-0.0140414
1396.4000,-0.0172556
1396.3000,-0.0128204
1396.2000,-0.00187642
1396.1000,-0.00398448
1396.0000,-0.00658382
1395.9000,-0.0038098
1395.8000,-0.00575061
1395.7000,-0.00098298
1395.6000,-0.0059131
1395.5000,-0.0080972
1395.4000,-0.00884518
1395.3000,-0.00923601
1395.2000,-0.0038347
1395.1000,-0.00253871
1395.0000,-0.00624349
1394.9000,-0.00727496
1394.8000,-0.00395477
1394.7000,-0.000509864
1394.6000,0.00561915
1394.5000,0.0029904
1394.4000,0.00949241
1394.3000,0.0144601
1394.2000,0.0168289
1394.1000,0.0205294
1394.0000,0.0214627
1393.9000,0.0150992
1393.8000,0.0205778
1393.7000,0.0189381
1393.6000,0.0241344
1393.5000,0.0248557
1393.4000,0.0237016
1393.3000,0.0250962
1393.2000,0.0341329
1393.1000,0.0309431
1393.0000,0.0283965
1392.9000,0.0306738
1392.8000,0.0301542
1392.7000,0.0249699
1392.6000,0.035342
1392.5000,0.0372881
1392.4000,0.0365396
1392.3000,0.0368387
1392.2000,0.0383469
1392.1000,0.0355834
1392.0000,0.0258551
1391.9000,0.0204973
1391.8000,0.024489
1391.7000,0.0247326
1391.6000,0.0235323
1391.5000,0.0283241
1391.4000,0.0255693
1391.3000,0.0320072
1391.2000,0.0263329
1391.1000,0.027251
1391.0000,0.0295305
1390.9000,0.0315653
1390.8000,0.0308614
1390.7000,0.0323151
1390.6000,0.0304572
1390.5000,0.0277338
1390.4000,0.0262647
1390.3000,0.0203605
