TITLE,sample6
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,25/11/19
TIME,14:29:54
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-0.1
XUNITS,NANOMETERS
YUNITS,TRANSMITTANCE
FIRSTX, 1400.0000
LASTX,  300.0000
NPOINTS,   11001
FIRSTY,    -0.02179
MAXY,   500.00000
MINY,    -0.02534
XYDATA
1400.0000,-0.0217854
1399.9000,-0.0253435
1399.8000,-0.0168498
1399.7000,-0.0110921
1399.6000,-0.00765072
1399.5000,-0.010101
1399.4000,-0.0133742
1399.3000,-0.0074195
1399.2000,0.000539707
1399.1000,0.00362064
1399.0000,0.00639974
1398.9000,0.0154413
1398.8000,0.0148859
1398.7000,0.0137677
1398.6000,0.0104691
1398.5000,0.00700988
1398.4000,0.00287893
1398.3000,0.00729584
1398.2000,0.00891718
1398.1000,0.012917
1398.0000,0.0112249
1397.9000,0.0158254
1397.8000,0.0187
1397.7000,0.0133279
1397.6000,0.00919034
1397.5000,0.0140801
1397.4000,0.0157928
1397.3000,0.0207968
1397.2000,0.0195918
1397.1000,0.0201701
1397.0000,0.0157814
1396.9000,0.00685222
1396.8000,0.00995744
1396.7000,0.00919212
1396.6000,0.00452953
1396.5000,0.00300426
1396.4000,-0.00569233
1396.3000,0.000944191
1396.2000,0.00485952
1396.1000,-0.000624444
1396.0000,-0.00130202
1395.9000,-0.00204835
1395.8000,-0.0063075
1395.7000,-0.00658924
1395.6000,-0.00842233
1395.5000,-0.0130068
1395.4000,-0.0174832
1395.3000,-0.018669
1395.2000,-0.0127948
1395.1000,-0.0150202
1395.0000,-0.0147741
1394.9000,-0.00674057
1394.8000,-0.00999348
1394.7000,-0.0118397
1394.6000,-0.0207468
1394.5000,-0.0159211
1394.4000,-0.0063908
1394.3000,-0.00798494
1394.2000,-0.00971385
1394.1000,-0.0161517
1394.0000,-0.0215921
1393.9000,-0.0215374
1393.8000,-0.0146806
1393.7000,-0.0159261
1393.6000,-0.0120715
1393.5000,-0.00942241
1393.4000,-0.00996433
1393.3000,-0.00924806
1393.2000,-0.00782416
1393.1000,-0.00695512
1393.0000,-0.0122183
1392.9000,-0.00753908
1392.8000,-0.00626448
1392.7000,-0.00559121
1392.6000,-0.00213681
1392.5000,-0.00694945
1392.4000,-0.00507008
1392.3000,0.00135333
1392.2000,0.00574308
1392.1000,0.00934674
1392.0000,0.00945923
1391.9000,0.00428909
1391.8000,-0.000362516
1391.7000,-0.0101282
1391.6000,-0.00903315
1391.5000,-0.00298035
1391.4000,0.00401364
1391.3000,-0.00113107
1391.2000,-0.00526413
1391.1000,-0.00213432
1391.0000,-0.000975158
1390.9000,-0.000701645
1390.8000,-0.00121652
1390.7000,0.000690322
1390.6000,-0.00479993
1390.5000,-0.0017319
