TITLE,sample16
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,25/11/20
TIME,12:14:20
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-0.1
XUNITS,NANOMETERS
YUNITS,TRANSMITTANCE
FIRSTX, 1400.0000
LASTX,  300.0000
NPOINTS,   11001
FIRSTY,     0.00286
MAXY,   500.00000
MINY,    -0.00456
XYDATA
1400.0000,0.00285583
1399.9000,0.00821592
1399.8000,0.00211233
1399.7000,-0.00143187
1399.6000,-0.00243041
1399.5000,-0.00124746
1399.4000,-0.00199049
1399.3000,-0.00456026
1399.2000,-0.00427765
1399.1000,-0.00424835
1399.0000,-0.0044432
1398.9000,-0.00256721
1398.8000,-0.000189161
1398.7000,0.0127088
1398.6000,0.0154464
1398.5000,0.0175121
1398.4000,0.0145539
1398.3000,0.0172706
1398.2000,0.012766
1398.1000,0.0193894
1398.0000,0.0178213
1397.9000,0.0183751
1397.8000,0.0232591
1397.7000,0.0169384
1397.6000,0.0213096
1397.5000,0.0209706
1397.4000,0.0153423
1397.3000,0.00396507
1397.2000,0.00476993
1397.1000,0.00116028
1397.0000,-0.00177241
1396.9000,-0.000153729
1396.8000,0.00467154
1396.7000,-0.00422569
1396.6000,-0.00309983
1396.5000,0.00615783
1396.4000,0.00695099
1396.3000,0.00585505
1396.2000,0.0036471
1396.1000,0.00509602
1396.0000,0.00628775
1395.9000,0.0100843
1395.8000,0.0106178
1395.7000,0.0111365
1395.6000,0.0110055
1395.5000,0.00259778
1395.4000,0.00311697
1395.3000,0.00711491
1395.2000,0.012087
1395.1000,0.010878
1395.0000,0.0169021
1394.9000,0.011938
1394.8000,0.0092501
1394.7000,0.0172715
1394.6000,0.0132626
1394.5000,0.0162041
1394.4000,0.0106843
1394.3000,0.00852288
1394.2000,0.0164965
1394.1000,0.0260562
1394.0000,0.0282994
1393.9000,0.0368765
1393.8000,0.037109
1393.7000,0.0373616
1393.6000,0.0320259
1393.5000,0.0339
1393.4000,0.0287964
1393.3000,0.0221856
1393.2000,0.020393
1393.1000,0.0233706
1393.0000,0.0281139
1392.9000,0.030111
1392.8000,0.0265024
1392.7000,0.0244874
1392.6000,0.0254107
1392.5000,0.0202928
1392.4000,0.0254055
1392.3000,0.031405
1392.2000,0.0287017
1392.1000,0.027682
1392.0000,0.0218071
1391.9000,0.0172952
1391.8000,0.0120134
1391.7000,0.0132259
1391.6000,0.0155335
1391.5000,0.0120726
1391.4000,0.0166029
1391.3000,0.0113973
1391.2000,0.015168
1391.1000,0.0183182
1391.0000,0.0176854
1390.9000,0.0101027
1390.8000,0.0133549
1390.7000,0.00662119
1390.6000,0.00599964
1390.5000,0.0028527
1390.4000,0.00510604
1390.3000,0.00749991
1390.2000,0.00464889
1390.1000,0.00922986
