TITLE,sample2
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,25/11/19
TIME,14:06:22
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-0.1
XUNITS,NANOMETERS
YUNITS,TRANSMITTANCE
FIRSTX, 1400.0000
LASTX,  300.0000
NPOINTS,   11001
FIRSTY,    -0.05210
MAXY,   123.20526
MINY,    -0.26479
XYDATA
1400.0000,-0.0521003
1399.9000,-0.0480581
1399.8000,-0.0425529
1399.7000,-0.0461734
1399.6000,-0.0416413
1399.5000,-0.0444719
1399.4000,-0.0462123
1399.3000,-0.0490055
1399.2000,-0.044636
1399.1000,-0.0488174
1399.0000,-0.0429905
1398.9000,-0.0406273
1398.8000,-0.0441622
1398.7000,-0.0511646
1398.6000,-0.0454531
1398.5000,-0.0444345
1398.4000,-0.0458108
1398.3000,-0.040691
1398.2000,-0.0461166
1398.1000,-0.040091
1398.0000,-0.0438672
1397.9000,-0.0438638
1397.8000,-0.0412657
1397.7000,-0.0450751
1397.6000,-0.0359146
1397.5000,-0.0397484
1397.4000,-0.0403564
1397.3000,-0.0395234
1397.2000,-0.0364344
1397.1000,-0.0307764
1397.0000,-0.0325856
1396.9000,-0.0407766
1396.8000,-0.0399557
1396.7000,-0.0429088
1396.6000,-0.0407297
1396.5000,-0.0349819
1396.4000,-0.0387335
1396.3000,-0.0337489
1396.2000,-0.0319634
1396.1000,-0.0325338
1396.0000,-0.0342456
1395.9000,-0.030121
1395.8000,-0.0290003
1395.7000,-0.0309462
1395.6000,-0.0294517
1395.5000,-0.0280184
1395.4000,-0.0287135
1395.3000,-0.0259236
1395.2000,-0.0229596
1395.1000,-0.0227587
1395.0000,-0.0201173
1394.9000,-0.022294
1394.8000,-0.018633
1394.7000,-0.0232042
1394.6000,-0.0207074
1394.5000,-0.0162647
1394.4000,-0.0187819
1394.3000,-0.0104946
1394.2000,-0.0118174
1394.1000,-0.0132155
1394.0000,-0.00519726
1393.9000,-0.00319502
1393.8000,-0.0018477
1393.7000,0.00363435
1393.6000,0.00702708
1393.5000,0.0117957
1393.4000,0.00771481
1393.3000,0.0042277
1393.2000,0.004612
1393.1000,0.00132406
1393.0000,0.00133698
1392.9000,0.00156921
1392.8000,-8.03844E-05
1392.7000,-0.00171991
1392.6000,-0.00756152
1392.5000,-0.0117541
1392.4000,-0.0137704
1392.3000,-0.0146554
1392.2000,-0.0129142
1392.1000,-0.0150594
1392.0000,-0.0150841
1391.9000,-0.0163511
1391.8000,-0.0150155
1391.7000,-0.0074192
1391.6000,-0.0105788
1391.5000,-0.0130756
1391.4000,-0.0196204
1391.3000,-0.0173301
1391.2000,-0.0204417
1391.1000,-0.0273258
1391.0000,-0.028909
1390.9000,-0.0309569
1390.8000,-0.0459796
1390.7000,-0.0482996
