TITLE,sample3
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,25/11/19
TIME,13:51:42
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-0.1
XUNITS,NANOMETERS
YUNITS,TRANSMITTANCE
FIRSTX, 1400.0000
LASTX,  300.0000
NPOINTS,   11001
FIRSTY,    -0.04109
MAXY,   175.79422
MINY,    -0.06327
XYDATA
1400.0000,-0.041094
1399.9000,-0.0461434
1399.8000,-0.0450616
1399.7000,-0.0428092
1399.6000,-0.0448441
1399.5000,-0.0333362
1399.4000,-0.0359263
1399.3000,-0.0398511
1399.2000,-0.0446374
1399.1000,-0.0424289
1399.0000,-0.0261894
1398.9000,-0.0170178
1398.8000,-0.0185704
1398.7000,-0.0125107
1398.6000,-0.012884
1398.5000,-0.00443659
1398.4000,-0.00996042
1398.3000,-0.0187038
1398.2000,-0.0202692
1398.1000,-0.0149794
1398.0000,-0.0190306
1397.9000,-0.0161184
1397.8000,-0.00990843
1397.7000,-0.00660048
1397.6000,-0.00993328
1397.5000,-0.012755
1397.4000,-0.00546248
1397.3000,-0.00624157
1397.2000,-0.00184337
1397.1000,-0.00633648
1397.0000,-0.00580785
1396.9000,-0.0124866
1396.8000,-0.0106443
1396.7000,-0.0145895
1396.6000,-0.0177268
1396.5000,-0.0171586
1396.4000,-0.0143997
1396.3000,-0.0281595
1396.2000,-0.0278621
1396.1000,-0.0229832
1396.0000,-0.0215204
1395.9000,-0.0209019
1395.8000,-0.0263306
1395.7000,-0.0382596
1395.6000,-0.04518
1395.5000,-0.0500338
1395.4000,-0.0511993
1395.3000,-0.0632731
1395.2000,-0.0582188
1395.1000,-0.048971
1395.0000,-0.0504627
1394.9000,-0.0552143
1394.8000,-0.0463613
1394.7000,-0.0433196
1394.6000,-0.0450897
1394.5000,-0.0452564
1394.4000,-0.0425174
1394.3000,-0.0419167
1394.2000,-0.0493092
1394.1000,-0.0489756
1394.0000,-0.0543851
1393.9000,-0.0514573
1393.8000,-0.0546333
1393.7000,-0.0454798
1393.6000,-0.0496598
1393.5000,-0.0464998
1393.4000,-0.0392876
1393.3000,-0.0414602
1393.2000,-0.042083
1393.1000,-0.0355545
1393.0000,-0.0388872
1392.9000,-0.0413011
1392.8000,-0.0405959
1392.7000,-0.0368325
1392.6000,-0.0330404
1392.5000,-0.0256264
1392.4000,-0.015969
1392.3000,-0.0124745
1392.2000,-0.0081196
1392.1000,-0.00319533
1392.0000,-0.00153765
1391.9000,-0.0015242
1391.8000,0.00292753
1391.7000,0.00374636
1391.6000,-0.00303195
1391.5000,-0.00164476
1391.4000,-0.00706193
1391.3000,-0.00547542
1391.2000,-0.00769195
1391.1000,-0.00495501
1391.0000,0.000786538
1390.9000,0.005467
1390.8000,0.00529119
1390.7000,0.00811195
