TITLE,sample17
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,25/11/20
TIME,12:21:58
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-0.1
XUNITS,NANOMETERS
YUNITS,TRANSMITTANCE
FIRSTX, 1400.0000
LASTX,  300.0000
NPOINTS,   11001
FIRSTY,     0.01814
MAXY,   500.00000
MINY,    -0.01007
XYDATA
1400.0000,0.018141
1399.9000,0.0178795
1399.8000,0.00899979
1399.7000,0.0108979
1399.6000,0.0114795
1399.5000,0.0139334
1399.4000,0.0150755
1399.3000,0.0172957
1399.2000,0.0162214
1399.1000,0.01299
1399.0000,0.020114
1398.9000,0.0132968
1398.8000,0.0145212
1398.7000,0.0147808
1398.6000,0.0110503
1398.5000,0.00827813
1398.4000,0.00454098
1398.3000,-0.00309352
1398.2000,-0.00142036
1398.1000,0.000839184
1398.0000,-0.000919099
1397.9000,-0.00484297
1397.8000,-0.00449759
1397.7000,5.65722E-05
1397.6000,-0.0100688
1397.5000,-0.00817033
1397.4000,-0.00707636
1397.3000,-0.00149531
1397.2000,0.000455188
1397.1000,-0.00126307
1397.0000,0.00484013
1396.9000,-0.0006345
1396.8000,0.0031113
1396.7000,-0.000671122
1396.6000,0.0168755
1396.5000,0.0148355
1396.4000,0.0107954
1396.3000,0.00894881
1396.2000,0.00740709
1396.1000,0.0146927
1396.0000,0.0168162
1395.9000,0.0193056
1395.8000,0.0137765
1395.7000,0.0157041
1395.6000,0.0104765
1395.5000,0.015716
1395.4000,0.0135323
1395.3000,0.016815
1395.2000,0.0188541
1395.1000,0.0223772
1395.0000,0.0245226
1394.9000,0.0307854
1394.8000,0.0294212
1394.7000,0.0327523
1394.6000,0.0266709
1394.5000,0.0243935
1394.4000,0.0294291
1394.3000,0.0316273
1394.2000,0.0361527
1394.1000,0.0302015
1394.0000,0.0243842
1393.9000,0.0234137
1393.8000,0.0219682
1393.7000,0.02422
1393.6000,0.0171856
1393.5000,0.0181329
1393.4000,0.00703447
1393.3000,-0.00113961
1393.2000,0.00407439
1393.1000,0.000831337
1393.0000,0.00123153
1392.9000,-0.00127456
1392.8000,-0.00454055
1392.7000,-0.00676667
1392.6000,-0.00040704
1392.5000,0.000684953
1392.4000,0.00196701
1392.3000,0.000905475
1392.2000,0.00320982
1392.1000,0.00333349
1392.0000,0.00194981
1391.9000,0.00138045
1391.8000,-0.0018409
1391.7000,-0.00781996
1391.6000,-0.00217175
1391.5000,0.00113818
1391.4000,0.00971713
1391.3000,0.0134818
1391.2000,0.0139141
1391.1000,0.00782594
1391.0000,0.00523084
1390.9000,0.00636788
1390.8000,0.00574842
1390.7000,0.0093693
1390.6000,0.00732978
1390.5000,0.0030487
1390.4000,0.0141327
1390.3000,0.0129717
1390.2000,0.0138144
