TITLE,sample19
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,25/11/20
TIME,12:38:15
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-0.1
XUNITS,NANOMETERS
YUNITS,TRANSMITTANCE
FIRSTX, 1400.0000
LASTX,  300.0000
NPOINTS,   11001
FIRSTY,     0.02546
MAXY,   500.00000
MINY,    -0.00336
XYDATA
1400.0000,0.0254551
1399.9000,0.0304256
1399.8000,0.0219908
1399.7000,0.0179368
1399.6000,0.0167699
1399.5000,0.0206545
1399.4000,0.0203069
1399.3000,0.0221226
1399.2000,0.0205247
1399.1000,0.0222247
1399.0000,0.0263618
1398.9000,0.0249944
1398.8000,0.0244022
1398.7000,0.0199441
1398.6000,0.0234889
1398.5000,0.0155619
1398.4000,0.0121342
1398.3000,0.0131002
1398.2000,0.0120457
1398.1000,0.00648631
1398.0000,0.0152082
1397.9000,0.0188628
1397.8000,0.018197
1397.7000,0.0116045
1397.6000,0.0140088
1397.5000,0.0130471
1397.4000,0.0151685
1397.3000,0.0119806
1397.2000,0.0148645
1397.1000,0.020431
1397.0000,0.017822
1396.9000,0.00892376
1396.8000,0.0101334
1396.7000,0.0117109
1396.6000,0.0169817
1396.5000,0.0175469
1396.4000,0.0264177
1396.3000,0.0263382
1396.2000,0.0222762
1396.1000,0.0180587
1396.0000,0.016508
1395.9000,0.0212019
1395.8000,0.0202206
1395.7000,0.0152775
1395.6000,0.0193808
1395.5000,0.0208946
1395.4000,0.0151188
1395.3000,0.0197348
1395.2000,0.0251428
1395.1000,0.0246253
1395.0000,0.0193868
1394.9000,0.0230216
1394.8000,0.0173134
1394.7000,0.0188532
1394.6000,0.0179603
1394.5000,0.0249565
1394.4000,0.0214876
1394.3000,0.0201393
1394.2000,0.0129154
1394.1000,0.0100685
1394.0000,0.012982
1393.9000,0.00338236
1393.8000,0.000621035
1393.7000,0.00606915
1393.6000,0.00625885
1393.5000,0.000677842
1393.4000,-0.000178423
1393.3000,0.00925903
1393.2000,0.0054185
1393.1000,0.0020158
1393.0000,0.00953967
1392.9000,0.00673309
1392.8000,0.00479517
1392.7000,0.00402297
1392.6000,0.0081553
1392.5000,0.00743967
1392.4000,0.00323641
1392.3000,0.00985844
1392.2000,0.00149407
1392.1000,0.00171445
1392.0000,-0.00169826
1391.9000,-0.00335883
1391.8000,0.000771475
1391.7000,0.00561709
1391.6000,0.00799265
1391.5000,0.00816981
1391.4000,0.00283036
1391.3000,0.00249942
1391.2000,0.00668399
1391.1000,0.00444324
1391.0000,0.00496334
1390.9000,0.00667988
1390.8000,0.00445564
1390.7000,0.00838459
1390.6000,0.0147699
1390.5000,0.0190759
1390.4000,0.0211074
1390.3000,0.0251577
1390.2000,0.0249717
1390.1000,0.0168506
1390.0000,0.0147346
